"Gene","logFC","adj.P.Val"
"folD",-0.813820070036925,4.88531604941278e-07
"PA3093",-0.575707861521346,6.67092408651372e-07
"PA3720",-0.930987309008984,6.85293642676067e-07
"speD",-0.959200675288549,7.0311047510383e-07
"PA3796",0.623367785774812,7.84545747828375e-07
"rpe",-0.677290481925485,8.29543080162537e-07
"rho",-1.0564712376256,8.8309280075522e-07
"PA0380",-0.727277096156704,9.56827240619392e-07
"PA0574.1",-0.868177588398069,1.1994123330658e-06
"PA2224",1.37950349543807,1.54816503757801e-06
"aroC",-0.451117809328524,1.64069534149324e-06
"fleS",-0.941329122129091,1.76089069897128e-06
"PA3671",-1.27634384113402,1.82894277337131e-06
"PA0095",1.07181313250795,1.84570386693361e-06
"PA3979",-1.02854035422424,1.84570386693361e-06
"PA2652",-1.12703280656746,1.85293805572743e-06
"PA3414",-1.57865023757896,2.07251685857945e-06
"PA2538",0.917076374966698,2.07251685857945e-06
"vgrG1",1.69280055982941,2.11659178466692e-06
"PA3824.1",-0.747807140241239,2.34078536683981e-06
"PA2222",1.03976141623136,2.58597725611092e-06
"PA0670",-1.40424991838891,2.62489716667883e-06
"PA4677",-0.689739415806581,2.85897619252915e-06
"murG",0.654039850071975,3.05280690602776e-06
"murF",0.535265112867843,3.18696982718462e-06
"potB",-1.08320477644317,3.51224961368869e-06
"tssG1",1.64560460544069,3.91151737055342e-06
"PA2581",0.649080635755424,3.96540250217727e-06
"PA5113",1.13757108021273,4.14678290857619e-06
"tplE",0.805505997044349,4.65326193660462e-06
"pppA",1.38693261638047,6.59492729289941e-06
"PA3835",0.667221273254405,6.68992488131842e-06
"PA4586",-1.95664112440804,8.76912358622196e-06
"PA2768",-1.26686429678251,8.81914164114778e-06
"potC",-1.16900421763199,8.81914164114778e-06
"PA1866a",-0.718278266842177,9.17870108304517e-06
"PA4584",-1.55237932980589,1.05214089097931e-05
"ftsZ",1.03191802342414,1.18178546071157e-05
"PA2223",1.20290484951452,1.25307063040308e-05
"ftsW",0.727735353690391,1.33003799662527e-05
"PA4634",-0.649789567602169,1.51832242768323e-05
"PA4507",-0.90902831014779,1.58546954049606e-05
"PA3716",0.844749673803101,1.58546954049606e-05
"PA2541",0.717752067559554,1.67250332156363e-05
"PA3682",-0.606478134732191,1.67923644408424e-05
"PA0919",0.682900092233859,1.72035118110405e-05
"PA0735",0.637201241834272,2.05555480003213e-05
"PA3818",-1.10062543143589,2.2721200127185e-05
"pctA",-0.902275174500724,2.45468732766411e-05
"PA3262.1",-1.51557967438235,2.49864453792019e-05
"PA2840",-1.50417826405732,3.18465116881269e-05
"trpE",-0.994238397450505,3.36307002559188e-05
"PA2535",0.584222834814258,3.38371455917509e-05
"tagS1",1.1299106588653,3.43741511604014e-05
"ppkA",1.26519900690512,3.52313331603432e-05
"tssC1",1.81929264490498,3.59082066909318e-05
"PA0467",1.19279018050217,3.93151401023309e-05
"P13",-0.731867658743266,4.10647167244331e-05
"PA1535",-1.10680880920183,4.42246952522305e-05
"PA4583",-1.5000150102667,4.5050942663456e-05
"PA3413",-1.06044094466012,5.51943968873299e-05
"icmF1",1.4542611279653,5.84122908545666e-05
"PA0329",0.871787599354492,6.3486082915833e-05
"PA0532",-1.55586122538164,6.43513712481114e-05
"PA3727",0.838944193669876,6.43513712481114e-05
"armR",-0.889066370368284,6.93392359117937e-05
"fliE",-0.786643026547793,7.23498263472566e-05
"PA5178",0.956464033379374,7.35345002286487e-05
"PA3664",-0.580319092156283,7.45876950449066e-05
"PA1168",-2.27013061928992,7.64957048667171e-05
"vgrG2b",0.738219820712319,7.64957048667171e-05
"PA3355",-0.37111593045478,7.89711109874622e-05
"PA3265",-0.477858522863393,7.91993664745004e-05
"PA1026",-0.459650940740366,7.91993664745004e-05
"PA3368.1",-1.20480803576771,8.30005415061043e-05
"gidA",-0.777409644990612,8.54514801099017e-05
"tssB1",1.81256008762757,8.65950428610095e-05
"tolA",0.445982929719973,9.01963735959274e-05
"tagQ1",1.75999508576862,9.25113425181702e-05
"pchA",0.871160928838931,9.52332314414658e-05
"PA0647",-0.967388283949732,9.67314227406194e-05
"PA2767",-1.39585361049675,9.9191507014434e-05
"prs",-0.873772610562919,0.000100613343090573
"PA3213",0.490234779669169,0.000100613343090573
"PA4582",-1.32492214478007,0.000105717295598217
"PA0466",1.6823374424252,0.000107520214213806
"motY",-0.967295293148407,0.00011298573940234
"PA3683",-0.847331610194479,0.00011298573940234
"tse5",1.33549210964039,0.000113026990747753
"PA0645",-1.29711429766855,0.000113934717494659
"PA0468",0.909220904220387,0.000113934717494659
"alpC",-1.36424499188333,0.000120662601320364
"mraY",0.665767501559657,0.000130618155162358
"tssE1",1.33851808187543,0.000141187608529077
"PA3415",-1.57125828654411,0.000143224320253914
"tssF1",1.39539547641562,0.00015645991324654
"cyoA",-0.640591552371283,0.000169953386146031
"PA1538",-1.23154195225945,0.000172438521293697
"PA0578",-1.10188172545078,0.000183316720980907
"thyA",-0.345667792821351,0.000184281803780705
"PA3665",-0.480993464761257,0.000195652688482085
"PA1531",-1.19667019842737,0.000201889549568649
"PA1945",0.393054200147803,0.000201889549568649
"plsX",-0.968644842364589,0.000204083497675939
"tssL1",1.24064051384915,0.000206125052442852
"wzx",0.922623596375578,0.000214285489753298
"PA0508",-0.620661168611949,0.000214285489753298
"PA4139",-1.60747251295501,0.000214394439057014
"tlpQ",-1.11561646316642,0.000215397006825091
"PA0648",-0.897883748433367,0.000215397006825091
"PA5462",-0.489802528480036,0.000215397006825091
"tagJ1",1.42190437454639,0.000216189421081142
"PA0646",-1.04432702922673,0.00021917639153418
"pchC",0.691032385362367,0.00021917639153418
"PA2558",-0.468817012269719,0.000240919397169721
"PA3626",-0.882779111765817,0.000246109395763685
"PA3847",-0.316644528485759,0.000246109395763685
"PA0825",-1.05485154202716,0.000246515388814963
"hisH2",1.08433178580628,0.000247199613410514
"PA0663",-0.497752768640157,0.000251334311793767
"PA0924",-1.25590953693094,0.000254050993857679
"PA3212",0.376086297851693,0.000254050993857679
"rtcA",-1.5333990948858,0.000256422922911592
"PA4308",0.417599223787858,0.000271040861410734
"PA3532",-1.08899574206486,0.00028341676457284
"PA4223",1.41541303296672,0.000283931777929857
"guaB",-0.96415522189182,0.000283931777929857
"PA5458",-0.418500325330807,0.000290741477670365
"PA4436",-0.703241930553229,0.000310232994466805
"pilR",0.488159071418824,0.000310232994466805
"oprI",0.849220105782293,0.000327425238373535
"yeaZ",-0.6386603963901,0.00032824271738505
"PA1112a",-0.594878539597266,0.00032824271738505
"dppF",-0.893120302884558,0.00035166478614015
"PA1132",-0.555454946819869,0.00038065833367133
"PA0385",-0.493931875761718,0.00039864649632187
"surA",0.820075307062767,0.000407606092157182
"glyQ",-0.415242306449883,0.000433084892585961
"alpE",-0.618309769591319,0.00044568290162771
"wzy",1.01603595603712,0.000469724443296136
"PA2205",0.886074939618778,0.00047949640162973
"ffs",-0.813382680342137,0.000479572271333257
"wbpH",1.1514028542124,0.00048338834160236
"pslE",0.707759379959731,0.000486147986563696
"PA3616",-0.861256166012661,0.000493828857951425
"PA0823",-0.558475211906758,0.000495149607976367
"vgrG2a",0.787272311653431,0.000500483182939977
"thiI",-0.783359811678316,0.000500483182939977
"PA3741",-0.923231068572921,0.000502374934895394
"PA4046",-0.66331893310132,0.000552545384093666
"tagT1",1.14754810683189,0.000559241920666935
"PA3729",0.89106594994885,0.000559346363278368
"thiG",-0.571050195441134,0.000562391236918241
"PA3681",-0.92815693007294,0.000563433766023824
"PA4222",1.33176557813819,0.00059426108059362
"PA0644",-0.985874238410969,0.000600160351221252
"PA3264",-0.495790222992606,0.000600160351221252
"PA0096",0.911470435802907,0.000602295410759901
"PA3980",-0.851026310675156,0.000605682409742982
"PA0041",0.851998748736303,0.000619855420855594
"PA3205",0.718588976766778,0.000619855420855594
"gcp",-0.691817375500718,0.000619855420855594
"PA2763",-0.603864259979378,0.000619855420855594
"PA3359",-0.498480724739173,0.000619855420855594
"dppC",-0.896898411714295,0.000622129820218801
"PA3672",-0.819381858791628,0.000622129820218801
"fptA",0.808982367603862,0.000640681130639534
"mgtE",-0.591582056331667,0.000641398601046391
"PA4220",0.921465230021715,0.000687689544790698
"rep",-0.782974725035433,0.000694929481383506
"PA0916",-1.10670046690694,0.000721632362131382
"gapN",0.712705726343799,0.000721632362131382
"PA2867",-0.693305258555306,0.000721632362131382
"xseB",-0.430939040087173,0.000723670999026674
"pchE",0.99893335889488,0.000736162442181306
"PA3955",-0.476943458397993,0.000743282960661283
"PA0050",1.59625226612247,0.000760565785694258
"gcd",0.877361984470404,0.000760565785694258
"PA2559a",0.658704232134749,0.000760565785694258
"PA1612",0.480103975338861,0.000784701361513394
"PA1569",-0.89959905946826,0.000803400185929756
"PA1170",-0.602916554521577,0.000827739492512644
"PA1537",-0.867673876830296,0.000849131459205155
"PA2955",-0.878669386143506,0.000890122164422914
"PA2917",-0.730692255164504,0.000899589555358495
"PA1117",-0.673193078238797,0.000956573210215087
"PA0968",0.461059551293084,0.000956573210215087
"PA0914",-1.23929880977156,0.000957298099702092
"PA2726",0.687811586244496,0.000963445369184214
"P34",-0.652091720535459,0.00100838567998979
"PA0124",0.592129749607704,0.00103697978337296
"alpD",-0.74836414355294,0.00103837485656205
"PA2251",0.460252085847699,0.00104272687516505
"phnW",-0.474038217532363,0.00108197254421281
"PA1608",-0.702761048848156,0.00108866192354331
"pchG",1.47083507795699,0.00112131188457138
"sutA",0.855729338282276,0.00113353613809725
"pyrG",-0.741365416040183,0.00114927467016074
"PA0563",1.40786025044473,0.00116909622147565
"PA1966",-0.527438273528135,0.00117241224306444
"PA5130",-0.499980534574759,0.00117622385212842
"ampP",0.965823367733025,0.00118782272349044
"PA1007",-0.807439631829308,0.00119981392331291
"PA3080",-0.619788003609686,0.00121576743081647
"PA3109",-0.535738263645879,0.00122710214880006
"PA5335",-0.451416400734228,0.00127666379206157
"PA3341",-0.542738504632379,0.00128044680022837
"potD",-0.825323506189294,0.00131914383918396
"norM",-0.795956586232541,0.00132194531139811
"PA3825",-0.722813089074592,0.00132771566057675
"PA4629",-1.3474850204467,0.00132922257343082
"PA2729",0.722450520437154,0.00132922257343082
"PA1418",-1.49343026377358,0.00133226931855368
"potA",-0.946494024741174,0.00139186729418119
"PA0915",-1.16312648378962,0.00142325707003297
"cprR",0.383783759624045,0.00143671962273293
"PA3759",0.324645660946708,0.00146471248616679
"tagF1",1.17211203994612,0.00152383004358522
"iscR",-0.643428617979786,0.00153565458048843
"PA3180",-0.475061039635475,0.00155648343003665
"rimK",0.505608304336242,0.00156807735290193
"phzS",0.554018581258544,0.00164430916806564
"prrF2",1.26802248875878,0.00172159719549685
"PA3940",1.00183159578082,0.00173378396672607
"PA0573",-0.479250420382398,0.00173724314243927
"PA3718",-0.792731011326045,0.00185333861764597
"panB",-0.485356615776289,0.00189425841430057
"hisF2",1.09005246186601,0.00205453185197153
"PA4126",-0.906491856799072,0.00205453185197153
"PA5503",-0.856911077781059,0.00205453185197153
"dapE",-0.659201097313937,0.00205453185197153
"PA4689",0.38270994577286,0.00210184716427604
"thiD",-0.362498902219946,0.00210184716427604
"PA1065",0.543108529948608,0.0021061734509516
"PA0714",-0.76828236117977,0.00217069787966737
"PA3076",0.512314381152837,0.00219953663695741
"surE",-0.725077599599241,0.00220536221851928
"cynS",0.681097673562106,0.00221851623256651
"tle1",0.684844038362125,0.00223998196750137
"PA1419",-1.75830909096973,0.00224857558428351
"pchF",1.34317902465399,0.00224857558428351
"PA1679",-0.862880130223442,0.00241619398121069
"agtC",-1.0153703682452,0.00251280047571229
"fliC",-0.768196330866706,0.00258379291455813
"PA5104",0.438579129017477,0.00258379291455813
"PA1563",-0.464365910222733,0.00260177094368418
"PA0926",-0.473003793493443,0.00260296413387416
"PA4437",-0.685518771677642,0.00273070740295067
"PA3172",0.406787735608847,0.00283643532599894
"tolQ",0.490334869113284,0.0029083594178934
"PA4735",0.44818617707854,0.00293069908380126
"PA2560",0.804643611875171,0.00299162418780124
"PA4118",-0.497560560935061,0.00299450119521411
"PA3472",-0.468666333516436,0.0030703359271996
"PA3714",-0.732148158175584,0.00308947873750546
"PA1451",0.720001470398182,0.00308947873750546
"pslD",0.684402486928441,0.00308947873750546
"PA0752",-0.558775876702974,0.00308947873750546
"PA1416",-1.70446545090634,0.00318037277017792
"PA0621",-1.00255247522452,0.00319698546011217
"PA3817",-0.434733937926064,0.00319698546011217
"PA3389",-0.688083290563368,0.00328294252868421
"PA0775",-0.975356088136766,0.0034538976486883
"tagR1",1.05397127444176,0.0034748407142759
"PA1508",0.532349897112665,0.00347816279607392
"PA1209",0.723977806541066,0.00349016046962219
"PA3675",-0.40688976325999,0.00353073697629878
"PA3588",-0.31213045114087,0.00355598634521244
"PA0506",-0.805267491733963,0.00363185242491486
"betT1",-0.714694364137408,0.00363185242491486
"hemE",-0.69536508551077,0.00363185242491486
"PA1417",-1.61905932244015,0.0037294397778225
"PA4438",-0.620394864503305,0.00380888934825337
"PA4993",-0.516528244057354,0.00384467528449582
"wbpE",0.979392388627992,0.00394380127013631
"PA0307",-0.597524392341389,0.00396668450244595
"anmK",-0.591952721171956,0.00397935382292689
"PA1600",0.506223609418625,0.00397935382292689
"PA3690",-0.934230540351057,0.00405474302257563
"ccoO2",0.741898467029144,0.00408824976397248
"tli1",1.31313736975233,0.00409108472854398
"PA0751",-0.51702033922323,0.00409108472854398
"PA2817",-0.454872675031049,0.00409108472854398
"PA3559",0.928403750818397,0.00409161659458213
"PA1299",-0.989376855415568,0.0041331447639674
"trkH",-0.449457061531017,0.0041331447639674
"oprF",0.800629640968919,0.00438877734851704
"fleR",-0.788017239773946,0.0044937384227079
"rluD",-0.460587639929277,0.00449405895335373
"PA4789",-0.657165781356322,0.00457922496792639
"gbuR",-1.402666713916,0.00461466782232596
"cntI",0.330531110615737,0.00466428083775573
"PA0360",0.609385619099982,0.00468405989378131
"PA3641",-1.1454574008492,0.00469716662382211
"PA0013",-0.45417692988989,0.00476050466518566
"PA1297",-0.493072498158578,0.00483527042403458
"PA1333",1.22770397340059,0.004867740451548
"PA2901",-0.537661574953038,0.004867740451548
"PA0585",-0.853612220876503,0.00487868513797611
"PA2788",-1.09376232284873,0.00489890313134704
"PA0574",-0.495952142051791,0.00492632622280037
"murE",0.44937857971539,0.00499215732427849
"PA3094",-0.723184906333787,0.00499525798289435
"PA0097",0.709490572789691,0.0050001946491564
"PA4394",0.668202841361359,0.0050001946491564
"tssK1",1.11136859570691,0.00500484296506732
"prrF1",0.946503819127185,0.00500484296506732
"PA2116",0.643400622912265,0.00507351121334193
"creD",1.4003210959112,0.00516997861519356
"PA3634",-0.782869295913843,0.00516997861519356
"PA3140",-0.646102079435672,0.00516997861519356
"PA0537",0.38879945570935,0.00516997861519356
"PA0957",-0.313479530371174,0.00516997861519356
"wbpK",0.662748682049275,0.00525017150769152
"copA1",-0.425961618937384,0.00525183580891884
"plpD",-0.629439135767453,0.0052539122719023
"ampO",1.04196811491919,0.0052758251699484
"PA3958",-0.381742931145274,0.0053030651061768
"PA0734",-0.528742400652153,0.00534513825889567
"PA0824",-0.852509157308615,0.00535432056393633
"PA3179",-0.68950430399209,0.00535432056393633
"xerD",-0.414791071378473,0.00535432056393633
"PA2618",0.56627631432023,0.0053611042771797
"PA2460",0.806169728546937,0.00540153496936152
"PA3510",-0.689020170675849,0.00540153496936152
"nosY",-0.671055880933863,0.0054222965347106
"ubiB",0.44192520739677,0.0054222965347106
"kynA",0.434432938858986,0.0054222965347106
"PA4928",-0.645449131797421,0.00555814214845339
"PA0947",-0.535707874336656,0.00558670410141424
"wbpD",0.769262339844565,0.00564812370435689
"PA2954",-0.630548288893148,0.00568236635250706
"PA0045",0.812667005964174,0.00570858840841297
"PA0313",-0.621705560010412,0.00570858840841297
"icmP",0.512589966875435,0.00575054329065529
"pslF",0.58413774209592,0.00576679637076668
"rimM",-0.697023731094017,0.00576924068858248
"wbpI",1.10213795589156,0.00584663043845591
"PA1425",-0.82820094348339,0.00591608520868855
"PA2117",0.587310094826685,0.00591608520868855
"mreC",-0.88158068455188,0.00592409486078296
"PA1506",-0.494341050762456,0.00592975367242058
"PA0853",0.395287849388489,0.00592975367242058
"PA1993",-0.363900074013992,0.00603116856263408
"PA3368",0.357666919230223,0.00606735944213371
"PA1796.2",-0.518437227424579,0.00609571412978519
"vgrG4",0.662663911940638,0.00625709843492487
"htrB2",-0.396612585741471,0.00625709843492487
"mliC",0.588880743376556,0.00631655736927158
"PA4518",1.03857806536293,0.00635195516779386
"PA2956",-0.700337244494947,0.00640438257789229
"pyrD",-0.298478068962838,0.0064168811555672
"PA4406.1",1.06980489651327,0.00652636379136097
"PA3367",-0.532483473678989,0.00653764720763988
"PA0806",-0.585984917061765,0.0065531051940822
"PA3670",-0.653717462446914,0.00664130090679209
"PA1653",-0.527988619396293,0.0066555954805022
"estA",0.576911873989814,0.00665628750222061
"lasR",0.401428725522503,0.00665628750222061
"wbpG",1.10368718031701,0.00666292742925368
"cprS",0.338157707402709,0.00666292742925368
"PA0668.4",1.77091820029079,0.00671173650586146
"PA5182",0.431393217822893,0.00675227259721271
"pta",0.377080613386193,0.00685997190327001
"PA0975",-0.754428451011918,0.00686490644388503
"PA4832",0.457991440756788,0.00688872159566002
"recN",-0.624142235550084,0.00692127341216628
"PA4453",0.459732231888558,0.00692127341216628
"PA4994",-0.518651770083605,0.00696281664540814
"aspA",-1.19829767230767,0.00701537650166158
"PA0352",-0.73353534756463,0.00701537650166158
"PA4746",-0.501883234962234,0.0072495868939603
"crfX",-0.546317271582239,0.00741846426792429
"PA4627",-0.472051746124655,0.0074465868934014
"ccoP2",0.786620610901293,0.00767219159298643
"PA4045",-0.598396800234993,0.00775986927782669
"groEL",0.855254327981528,0.00776990232975056
"ptxR",0.651968474285978,0.00782808139685032
"PA3717",-0.312416659973429,0.00782808139685032
"PA2725",0.488291691028366,0.00784191106206562
"PA4574",-0.414897587618977,0.00784191106206562
"PA4986",-0.321893458834919,0.00784191106206562
"lpxB",-1.10655592792411,0.00790495764742142
"PA1579",0.528308179901144,0.00797932489019869
"PA4690.2",1.81166080947806,0.00799912359073306
"PA1678",-0.689020674244653,0.00799912359073306
"PA1468",-0.597953536372629,0.00804125488588728
"pslB",0.491858800784966,0.00806374324413967
"PA5369.2",1.81108901674498,0.00807481601433729
"PA2376",-0.358239106191391,0.00817845893715094
"PA4280.2",1.82570457702515,0.00821406953876249
"PA2900",-0.577540732601959,0.00854219803228293
"ladS",-0.252241253801446,0.00854219803228293
"PA3850",0.624727929435519,0.00859615710414536
"thrH",-0.628360457891159,0.00868917993752135
"tssJ1",1.16272444240912,0.00869519348304124
"PA5257",0.477922707068541,0.00880448986158619
"argF",-0.712652520140308,0.00889211938772669
"PA4830",0.899905888684581,0.00898228747274901
"PA1134",-0.775432868067336,0.00904899519363367
"sphR",-0.347791214480733,0.00906547734524457
"fiuA",0.638748105937282,0.0091586043630036
"PA1016",-0.465628723364208,0.0093245041355707
"PA4940",-0.383993181307737,0.00936126218425219
"pslC",0.519218013994653,0.00944417078297174
"pdxB",-0.325836084598934,0.00950529614926722
"PA2282",-0.971159021531383,0.00953147681181558
"PA1527",0.449796568201875,0.0095407094030004
"PA2228",1.05968233569298,0.00956297705410429
"PA3995",0.418816144892992,0.00956297705410429
"PA2902",-0.359208364621861,0.00973529037109941
"PA1435",-0.943448075914499,0.00991873543257515
"PA2563",-0.588298296634807,0.00991873543257515
"arnF",0.796681421596846,0.0104497969940591
"dusA",-0.539691004582355,0.0104683331375709
"dnaE",-0.609066862289249,0.0105747246307488
"PA5114",0.520643898628434,0.0105939833818387
"PA4420",0.400540166063155,0.0106344402266495
"PA3416",-1.06686458165851,0.0106427005423703
"tplEi",0.623734044397446,0.0106427005423703
"PA2035",0.419796442329792,0.0106427005423703
"PA1263",-0.346874035623713,0.0106528241444803
"PA3921",-0.222034035407686,0.0107348402221846
"hsiJ3",0.367483596106643,0.0107857186781207
"coaC",-0.303480234634763,0.0108133053866359
"PA3986",0.57833602272981,0.0108748193546574
"PA0712",-0.621184454200929,0.0110298655788564
"PA1192",-0.496409520654897,0.0111529074251656
"mucD",0.413593095275783,0.011154885913056
"tsi3",0.967065888473004,0.0113244387237621
"PA2868",-0.431212345950101,0.0113469068982975
"pslM",0.592283045951691,0.0115110550922435
"pcnB",-0.645408628924954,0.011902155943825
"fadH1",-0.791259606202394,0.0120523259018171
"PA0943",0.429675080917606,0.0121172472936602
"PA3628",-0.598291567085863,0.0122532401769707
"lepA",-0.523654656720162,0.0123312509205378
"PA1764",-0.530600115578423,0.0123501057702318
"PA4401",0.549697997702151,0.0126332019225677
"pqqD",0.535513397223075,0.0126332019225677
"PA3190",0.983924018833839,0.0126948276303117
"kdsA",-0.660584420066844,0.012825976837875
"PA4399",0.615742169337363,0.0128787564065724
"PA0401",0.347839791613808,0.0129091446918318
"ccmA",-0.702418115337051,0.0129351834273431
"PA1045",-0.506818683058136,0.0129351834273431
"PA0602",-0.421630850651771,0.0129448072623369
"PA0935",0.47251597264208,0.0129543484644098
"PA1763",-0.495995149714511,0.0129741968114192
"dppD",-0.860466733764438,0.0131143842917932
"amiL",-0.799005461077518,0.0131278086195243
"PA0322",-0.406768394900631,0.0133079462694516
"poxA",-0.400842751759768,0.0133079462694516
"siaA",-0.398324523591686,0.0133079462694516
"gbuA",-1.17373609468518,0.0134133821692824
"PA2984",0.666346335479201,0.0134133821692824
"PA3819",0.69896515935536,0.0135101420159457
"PA0046",0.812415509822014,0.013992021883164
"desT",-0.551755391907709,0.0140231413272301
"PA0753",-0.576329851602011,0.0140243071642648
"PA3187",1.20802707127513,0.0140461463039072
"PA3292",0.985201209324924,0.0142142849543262
"PA0658",-0.511942882857855,0.0142241549991296
"mreD",-0.851320448214016,0.014253470152842
"PA1374",-0.800028380752018,0.0144434545807859
"PA3272",0.341820592189097,0.0144434545807859
"PA5139",-0.583416658880212,0.0144724600988574
"hepA",-0.683953159117019,0.0145097279363944
"PA3352",-0.383097403887429,0.0145097279363944
"PA3435",-0.278307673466868,0.0146081614771296
"rdgC",-0.450140318583703,0.0147307903302732
"glpF",-0.692992208306854,0.0147514609537344
"PA2198",0.591133949557009,0.0148834334760429
"ribA",-0.423081107309015,0.0149801737428613
"ccoQ2",0.806068505502546,0.0149966815257334
"foxI",0.412681093536007,0.0151535455443179
"PA4636",-0.453292038207374,0.0152438537889423
"lecA",-1.03208932189605,0.0152809466930563
"PA3075",0.634612122832117,0.0152897604037267
"PA3960",-0.519577312282559,0.0152897604037267
"PA1964",-0.364942169425865,0.015380181009694
"phuV",0.455009885074845,0.015578704272505
"PA1473",-0.362653456159418,0.0157222964227083
"PA4325",-0.426377285381708,0.0158212791357334
"PA2819.2",-0.58893420989952,0.015842735589341
"PA5460",-0.505879264865163,0.0158644978705165
"PA3074",0.468234577596695,0.0158644978705165
"sucC",1.12953943643715,0.015934571424243
"adhC",-0.472953057821649,0.0159439076629946
"recQ",-0.481387664859526,0.0160096260581608
"PA1504",-0.616294024730125,0.016142870277649
"PA2762",-0.499942973581396,0.016142870277649
