"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PA5456_at",-1.57370170046701,4.52948667803595,-7.32584874189251,3.45408519847041e-06,2.88522257999302e-05,4.2834948423788
"PA5300_cycB_at",1.14698721322836,6.08180787947795,7.32519116684954,3.45762434951524e-06,2.88522257999302e-05,4.28243036376057
"PA2769_at",1.17972508830964,3.28596020106688,7.3194173914306,3.4888640808683e-06,2.90615609416948e-05,4.27308133649737
"PA1341_at",-1.85377475774594,4.60295224024295,-7.31533918472345,3.51110884874444e-06,2.91953645996831e-05,4.26647513537605
"PA5315_rpmG_at",1.63916011189041,6.03408389189381,7.31402413849503,3.51831365160858e-06,2.92038583067616e-05,4.26434444705748
"PA3684_i_at",1.64142223052564,4.87076825611261,7.30513422029025,3.5674296480792e-06,2.95595968910142e-05,4.2499346133331
"PA0016_trkA_at",-1.19647322176017,4.93146601351521,-7.30374980314115,3.57514320349112e-06,2.95716310859694e-05,4.24768963746101
"PA4490_at",-1.61448362963441,4.50703249082901,-7.30176697642302,3.58622153666712e-06,2.96114061497881e-05,4.24447383319315
"PA4231_pchA_at",-2.62350188446045,7.0516977597043,-7.29449195706856,3.6271788728217e-06,2.98574178491773e-05,4.23267050914599
"PA1965_at",1.18934688150188,3.63874750338582,7.29423062133111,3.62865929397158e-06,2.98574178491773e-05,4.23224637469742
"PA4959_at",-1.32157542896813,4.64414935984089,-7.28708157726067,3.66940524934569e-06,3.01401756394082e-05,4.22064030876841
"PA0868_at",1.35043684004413,4.32552850227889,7.28523637701216,3.68000002863951e-06,3.01747224570563e-05,4.21764362350177
"PA2748_at",1.50828368019233,4.41033359114798,7.2813129754419,3.70263468743263e-06,3.03077012629884e-05,4.21127033809241
"PA5345_recG_at",-1.48627012728596,4.73749958263462,-7.27362631178435,3.7474063398696e-06,3.0621107514194e-05,4.19877794275731
"PA1342_at",-1.33488960368078,7.67819384703787,-7.25361528274784,3.86665810207421e-06,3.15409779207193e-05,4.16621890567533
"PA3697_at",-1.25786961087362,4.44647804990108,-7.25159037402682,3.87894591112456e-06,3.15816292653639e-05,4.16292128537359
"PA0301_potF3_at",-1.26473023035242,5.17405536663313,-7.2505927134487,3.88501516052857e-06,3.15816292653639e-05,4.16129636561509
"PA4256_rplP_at",-1.93653234908017,8.00377146516629,-7.2486163375154,3.89706796029433e-06,3.16251752173026e-05,4.15807698957207
"PA0370_at",-1.70531783595809,5.0198688353227,-7.237579796225,3.9651015701889e-06,3.21220835608956e-05,4.14008963819971
"PA4491_at",-1.41340774331054,4.64998378905264,-7.2301085651085,4.01186644291905e-06,3.24452828936758e-05,4.12790377275565
"PA0898_aruD_at",-1.6461966337494,5.62318511987992,-7.22084038540553,4.07068763000865e-06,3.28647139769758e-05,4.11277662530942
"PA5323_argB_at",-1.35482288129813,4.11466778422368,-7.21315240635766,4.12016905736682e-06,3.32074376415418e-05,4.10021988363612
"PA4944_at",1.15286430322973,8.48989573749337,7.21068262247866,4.13619921180759e-06,3.3279844765532e-05,4.0961843153261
"PA0044_exoT_at",1.30746428014338,5.51016344227773,7.20763766761005,4.15605297401265e-06,3.33559775098229e-05,4.09120780556645
"PA3257_prc_at",-1.16210648179627,6.82274654982314,-7.20706679997953,4.15978631236199e-06,3.33559775098229e-05,4.09027467195846
"PA2904_cobI_at",-1.27606028569969,3.97026165795114,-7.20488331001738,4.17409843677662e-06,3.34140117235525e-05,4.08670516133981
"PA3659_at",-1.31513077768227,4.98763036772789,-7.19739695661765,4.22356423061433e-06,3.37527814910177e-05,4.0744618175087
"PA2008_fahA_at",-1.55381250184596,6.09274314130614,-7.18565958838756,4.30236492737975e-06,3.42711314942049e-05,4.0552511349006
"PA1273_cobB_at",-1.34714879620005,4.2330120229897,-7.18557491072012,4.3029390167401e-06,3.42711314942049e-05,4.0551124748281
"PA4254_rpsQ_at",-2.11732203478786,8.53678901315337,-7.18198901049368,4.32732454025753e-06,3.44073296357514e-05,4.04923966304055
"PA2248_bkdA2_at",-1.50463714922302,6.34494582481567,-7.16942467128371,4.41392151584919e-06,3.50368929737071e-05,4.02864877831354
"PA0970_tolR_at",-1.21198584676448,4.71473267366995,-7.15791990479949,4.49481667842915e-06,3.56191596849343e-05,4.00977575660305
"PA4484_gatB_at",-1.87981204955929,4.26258841043592,-7.15408827232899,4.52210390424773e-06,3.5775371423387e-05,4.00348619645543
"PA4381_at",1.17998449798758,4.34338043650988,7.14792431238142,4.56636754430189e-06,3.60651403206318e-05,3.99336401759072
"PA0802_i_at",-1.31008176861211,2.67983870400647,-7.14623853435675,4.57855245361261e-06,3.61010070758136e-05,3.99059481857038
"PA0810_at",1.4362173254794,3.97275245788807,7.14463684578031,4.59016127522889e-06,3.61322195048434e-05,3.98796339771831
"PA3907_at",-1.34487757101015,5.45149358344833,-7.14180577639258,4.61075634171411e-06,3.62035752997484e-05,3.98331137786622
"PA4493_at",-1.24428900787211,5.28281500773867,-7.14128479109975,4.61455691942591e-06,3.62035752997484e-05,3.98245517613414
"PA4324_at",1.43886909486076,5.05887488430219,7.1373547039644,4.64333332759681e-06,3.63689275393694e-05,3.97599518464227
"PA3800_at",-1.57475767349978,5.73728812373925,-7.13446652028226,4.6646012367323e-06,3.64750192733223e-05,3.9712464732725
"PA2860_at",1.53128754585299,4.12560018879073,7.13209725324773,4.68212453134382e-06,3.65418528768398e-05,3.96735011916632
"PA1278_cobP_at",-1.97852248340655,4.64903444303774,-7.13122109097973,4.68862224081408e-06,3.65418528768398e-05,3.96590904400559
"PA1658_at",-2.31609011661343,4.77518507509347,-7.1267596189888,4.72185653712001e-06,3.67402445219404e-05,3.95856939800308
"PA4238_rpoA_at",-2.23236124305564,8.42234291958481,-7.12552425950635,4.7311027247737e-06,3.67516417255036e-05,3.95653661264135
"PA2401_at",-1.97199387478262,5.66500372823617,-7.1232462905367,4.74820245456692e-06,3.68239083627579e-05,3.95278767341029
"PA0414_at",-1.43773401147572,4.3301346443185,-7.11796987830028,4.78806057398523e-06,3.70721476900528e-05,3.94410139927072
"ig_1947041_1948502_at",1.21080432405701,3.79782905152146,7.1102166443893,4.84726888036606e-06,3.74691504451209e-05,3.9313308625202
"PA3166_pheA_at",-1.94318575934735,5.60464283428907,-7.10908196124492,4.8559984387556e-06,3.74752951409195e-05,3.92946121941179
"PA1013_purC_at",-1.65145333805775,4.02132923007051,-7.10702325483318,4.87187914524303e-06,3.75365174600046e-05,3.92606859927579
"PA1545_at",1.11818429677465,4.04257150201932,7.09905834422734,4.93383664123131e-06,3.79519714275822e-05,3.91293754162158
"PA4257_rpsC_at",-1.57819393553541,7.44415258222564,-7.09679106973302,4.95162457484395e-06,3.8026866450387e-05,3.90919811899286
"PA0055_at",1.13432334644645,5.83878919670114,7.06979786760277,5.16866273934736e-06,3.96292112304182e-05,3.8646248813356
"PA0413_at",-1.22589644534389,5.46597361758985,-7.04296378096471,5.39436727808443e-06,4.12927012226787e-05,3.82021689086371
"PA4399_at",-1.12394621301097,4.9317870026324,-7.0104661101562,5.68167384387571e-06,4.34215947647654e-05,3.7663058679614
"PA1692_at",-1.97598674208807,3.19353222410225,-7.00489274832721,5.73254319848644e-06,4.37395824336857e-05,3.75704575547825
"PA0870_phhC_at",-1.46440878328269,7.49546238798593,-7.00032393406976,5.77460119372987e-06,4.39369127991527e-05,3.74945155732446
"PA4664_hemK_at",-1.85598830772896,3.96174600600653,-7.00006321749862,5.77701097782635e-06,4.39369127991527e-05,3.74901811384798
"PA3328_at",-1.51437981266057,3.73835322409479,-6.99844980753385,5.79194715962068e-06,4.39796888020715e-05,3.74633560160139
"PA0359_at",1.40195497177138,6.08864652211844,6.99484474610427,5.82546811111818e-06,4.41632197252186e-05,3.74034042572902
"PA2277_arsR_at",1.17824568608629,3.09814576139086,6.96279714646145,6.13258344046422e-06,4.64169737008213e-05,3.68696823779033
"PA3634_at",-1.16430574979624,4.72901701129577,-6.95760191848629,6.18395300766866e-06,4.67308960883505e-05,3.67830297315222
"PA1338_ggt_at",-1.81064527078283,4.68488740918751,-6.95277006247465,6.23213595224296e-06,4.70197733265871e-05,3.67024050132955
"PA3965_at",1.34168246798965,3.87864172601047,6.94420168724051,6.31855280233711e-06,4.75921738955528e-05,3.65593545743075
"PA5347_at",1.16861798071203,3.87984420824643,6.94325704080527,6.32815693550861e-06,4.75921738955528e-05,3.6543577449985
"PA0978_s_at",1.08626338488187,4.18068273925101,6.93284942449123,6.43499249903576e-06,4.82566963448652e-05,3.63696732446727
"PA1695_pscP_at",-1.19325139835563,3.79289072482393,-6.93266035129722,6.43695081458079e-06,4.82566963448652e-05,3.63665126002555
"PA1837_at",-1.21360606621099,4.18119410495247,-6.92900122871624,6.47497368559714e-06,4.84648188860148e-05,3.63053352744048
"PA2613_at",-1.23745432272795,5.04109301503093,-6.92791267851422,6.48633062171638e-06,4.84730055796938e-05,3.62871321601037
"PA5333_at",1.42387323080282,3.88916958040434,6.9234853822654,6.53273730797302e-06,4.87426829471668e-05,3.62130807977858
"PA2712_at",1.63857245251606,4.11446217485299,6.91372618415253,6.63627031094435e-06,4.94370736255366e-05,3.6049753553879
"PA3962_at",1.49058140297355,6.10532822049386,6.91125397479383,6.66277036781236e-06,4.95563219640595e-05,3.6008358805841
"PA5202_at",-1.62649195032701,2.31893293608955,-6.90506629267214,6.72958627284662e-06,4.99745848532305e-05,3.5904715672829
"PA3966_at",1.60327713334767,4.2518140712817,6.90096911793307,6.7742159185785e-06,5.02270357667916e-05,3.58360597285806
"PA3837_at",-1.1484976961528,3.05122691032613,-6.89974512284136,6.7876089338194e-06,5.02474561041207e-05,3.58155449410032
"PA4320_at",-1.50527186615944,3.05419229616473,-6.89668733040333,6.82118926878797e-06,5.04170217785377e-05,3.57642858698471
"PA0904_lysC_at",-1.49431331016502,4.10069926686981,-6.89202791365268,6.87269479580831e-06,5.07183398759417e-05,3.56861536560091
"PA0953_at",1.06939550028168,5.05543490421893,6.88738332831198,6.92444354300579e-06,5.1020509912038e-05,3.56082407754673
"PA3341_at",1.10056966098515,6.3082875758052,6.88559532064097,6.94447413838561e-06,5.10883977501484e-05,3.55782391437307
"PA0430_metF_at",-2.03355029714439,5.62046246016223,-6.87755878456974,7.0352606987214e-06,5.16674996659122e-05,3.54433375025694
"PA4043_ispA_at",1.22847002694474,5.63612474884774,6.87669691071539,7.04507088393975e-06,5.16674996659122e-05,3.5428864836453
"PA1588_sucC_at",-1.88056452214674,8.24222831206826,-6.86969296185112,7.12532794870066e-06,5.21750758166096e-05,3.53112164105956
"PA3173_at",-1.72794488223701,4.82274968002416,-6.86532530830021,7.17586233148912e-06,5.24296411054693e-05,3.52378172238074
"PA2737_at",1.31377661704891,7.11113287674756,6.8647716856365,7.18229468457308e-06,5.24296411054693e-05,3.52285116442935
"PA4876_osmE_at",1.85206185277372,7.33075426499539,6.85099750658694,7.34429945567136e-06,5.35295159400245e-05,3.49968537702265
"PA4002_rodA_at",-1.07338423660414,3.70317754551576,-6.84476146400296,7.41890374334389e-06,5.39899574419309e-05,3.48918894068583
"PA5312_at",1.68289939941733,4.88130626785273,6.83757519918979,7.50586507976042e-06,5.4538770418013e-05,3.47708653591148
"PA2993_at",-1.81264460306387,5.25963853387685,-6.82395258299024,7.67366717018897e-06,5.56723963821851e-05,3.45412535834189
"PA1414_at",1.19681097896234,7.14823093448807,6.82184288872309,7.70000481507757e-06,5.57777956159683e-05,3.45056716860486
"PA5053_hslV_at",-1.5318926984349,4.69900092581653,-6.81016200214422,7.84755996698194e-06,5.67596106034544e-05,3.43085532755453
"PA4250_rpsN_at",-1.85454162414422,7.79275843253311,-6.80611569118845,7.89936435720744e-06,5.70469386224629e-05,3.42402272320159
"PA3129_at",1.46881534356095,3.33695705818587,6.80396419827677,7.92705590164008e-06,5.7159519119765e-05,3.420388801795
"PA2023_galU_at",1.49146163528016,6.48011772412893,6.79398870870059,8.05678870970427e-06,5.79191125523094e-05,3.4035317252686
"PA4372_at",-1.44279882062007,5.02993703880019,-6.79347654768945,8.06350938162419e-06,5.79191125523094e-05,3.40266588416003
"PA2667_at",1.46742145940249,6.44368980506771,6.79304412954334,8.06918824040221e-06,5.79191125523094e-05,3.40193482565183
"PA3414_at",1.56529419962093,3.51803968145231,6.78440249281407,8.18356285371794e-06,5.85725378271432e-05,3.38731968214931
"PA5557_atpH_at",-1.53756467156156,8.1369156550995,-6.78429281300075,8.18502540036301e-06,5.85725378271432e-05,3.38713412104864
"PA0489_at",1.06244380887634,3.2249473099321,6.77802310653174,8.26908838682854e-06,5.90845755688217e-05,3.37652403092658
"PA2385_at",-2.65198904833899,6.08495590302433,-6.77452605031708,8.31636996643748e-06,5.93326515883447e-05,3.3706037088417
"PA4685_at",-1.67245973896981,3.32456735948,-6.76395208688448,8.46107031875183e-06,6.02739594501733e-05,3.35269242981061
"PA0077_at",-1.35122081297313,4.32084890363328,-6.76038644713937,8.51045918251995e-06,6.05344860226532e-05,3.34664913996805
"PA2638_nuoB_at",-1.55975383794592,5.40008824078411,-6.73411274631509,8.88385692389951e-06,6.30954229347029e-05,3.30206519354682
"PA0424_mexR_at",1.51746276731867,5.538332239221,6.72696664236572,8.98836622162524e-06,6.37418223194234e-05,3.28992264521502
"PA4572_fklB_at",1.13500992676146,4.83472085094308,6.71866035840317,9.1114681944844e-06,6.45179374550972e-05,3.27579997638739
"PA2585_uvrC_at",-1.12825377977266,3.53707971706349,-6.71275349697192,9.20008680434631e-06,6.50479191271372e-05,3.26575116842598
"PA2911_at",-1.24169772247059,4.11964633797883,-6.70784191473572,9.27446301744571e-06,6.5475768058888e-05,3.25739191104561
"PA0455_dbpA_at",1.0955855469498,4.2197472252373,6.70605073562588,9.30174384544032e-06,6.55703525104696e-05,3.25434259767946
"PA5415_glyA1_s_at",-1.42975291270643,4.92954748886661,-6.6956460038636,9.46189079906269e-06,6.65998662354294e-05,3.23662085901404
"PA4758_carA_at",-1.46731320268073,4.21100406618714,-6.68022978392503,9.70451916066347e-06,6.8206017850913e-05,3.21033617582303
"PA4967_parE_at",-1.18889120963457,3.56302634727035,-6.6757407894722,9.77639129621003e-06,6.86090580861813e-05,3.20267632868164
"PA1654_at",1.12531666071783,5.25405045807301,6.6719232662796,9.83795257855192e-06,6.8938649893918e-05,3.19616008797874
"PA4253_rplN_at",-2.09410199741025,7.94079055089503,-6.67032177438558,9.86389930791375e-06,6.90180687870765e-05,3.19342586227777
"PA2481_at",1.34927020021478,4.36600162615143,6.66664420113927,9.92375429270944e-06,6.9334159059862e-05,3.18714581834312
"PA5558_atpF_at",-1.51986991647393,8.82264762311509,-6.6578840398878,1.00678736823167e-05,7.02371748915534e-05,3.17217899892025
"PA0263_hcpC_s_at",-2.26990750732387,6.36376487056491,-6.65031499762517,1.01941673955425e-05,7.10133519308954e-05,3.15923877234786
"PA3790_oprC_at",-1.43294552233676,3.94932043402994,-6.6486517741201,1.02221415354303e-05,7.110334973761e-05,3.15639423396081
"PA4762_grpE_at",-1.92118354552989,5.630558760239,-6.6417920077777,1.03383722760774e-05,7.1806076852814e-05,3.14465828020038
"PA3784_at",-1.03684216433274,3.97620974267013,-6.63019418998343,1.05380516154213e-05,7.30854886631935e-05,3.12480165417792
"PA3247_at",-1.2323565645965,5.03879189012014,-6.6265542896279,1.06015514658789e-05,7.34180756207419e-05,3.11856598911922
"PA1589_sucD_at",-2.02154719456982,6.30918500930473,-6.62465717116268,1.06348067961467e-05,7.34194236428924e-05,3.11531523835701
"PA1206_at",1.07945338247584,3.86926292376975,6.62399444210124,1.06464498347238e-05,7.34194236428924e-05,3.11417952277559
"PA5305_at",1.03427501231845,4.99961529862825,6.62388457168905,1.06483813667968e-05,7.34194236428924e-05,3.1139912325801
"PA3333_fabH2_at",-1.79257637034912,5.71305275348614,-6.62264199643606,1.0670251587001e-05,7.34629712032154e-05,3.11186165689164
"PA3317_at",1.17414028552436,3.58470143985645,6.61297706216159,1.08419800393672e-05,7.45366400668579e-05,3.09529029544504
"PA5250_at",-1.21335612779095,4.35541697101609,-6.60149061665761,1.10498547006603e-05,7.58553252197947e-05,3.07557918696395
"PA1297_at",1.22878214896343,3.81806210564443,6.59837976572661,1.11068701477492e-05,7.61360634366031e-05,3.0702377624885
"PA3983_at",-1.27766258771894,3.79439832964023,-6.5963106203009,1.11449642791886e-05,7.62864728849388e-05,3.06668424483476
"PA4671_at",-1.24516005886198,7.69625418426386,-6.58335159156515,1.13866884606833e-05,7.78282628072464e-05,3.04441529775961
"PA1667_at",-2.34557161122351,4.15198398554365,-6.57010112239411,1.16395472090262e-05,7.93650605815779e-05,3.02162178906443
"PA5253_algP_at",1.04008833002712,8.59641487701935,6.56981157317745,1.16451380442586e-05,7.93650605815779e-05,3.02112343728376
"PA0427_oprM_at",-1.35574153644832,6.56124371201956,-6.56383534107468,1.17611634043741e-05,8.00403094508051e-05,3.01083500553958
"PA0079_at",-1.42235135601804,4.28649541363264,-6.56161770707251,1.18045257318747e-05,8.02198201894162e-05,3.00701597679075
"PA5061_at",1.12732857697058,4.5133047233302,6.54659987739647,1.21026273786947e-05,8.21274556172056e-05,2.98113579200992
"PA1116_at",1.17236740636041,3.86826704907021,6.54537561336481,1.21272746766491e-05,8.2176640312502e-05,2.97902466129502
"PA2760_at",-1.38936403593815,6.2640254144836,-6.54438650923118,1.21472261317582e-05,8.21939097711946e-05,2.97731889247468
"PA1729_at",1.18562180935393,5.48147121843271,6.53897449696652,1.22570047923815e-05,8.28180738689812e-05,2.96798318672178
"PA3483_at",-1.16902132852892,4.95012445710782,-6.53471973817012,1.23440403468292e-05,8.32870036543915e-05,2.96064092707518
"PA5180_at",1.50057430981205,4.21803651089532,6.52407979454183,1.25645428875462e-05,8.4647527443215e-05,2.94226918219147
"PA5491_at",1.24879156415234,7.3117720979691,6.52266917088707,1.25940855832179e-05,8.4647527443215e-05,2.9398323283655
"PA3637_pyrG_at",-1.11958356915299,7.54289480125154,-6.52241330453125,1.25994519992759e-05,8.4647527443215e-05,2.93939028980922
"PA3998_at",-1.3279984609176,6.35049295237506,-6.51829043462632,1.26862547249116e-05,8.51096321956785e-05,2.93226632324849
"PA0764_mucB_at",1.1485653908843,6.10260820173172,6.51386405072979,1.27801465853292e-05,8.55542605819454e-05,2.92461532244954
"PA3348_at",1.21591330402708,5.51906401257962,6.51313233034217,1.2795737847166e-05,8.55542605819454e-05,2.92335028626041
"PA4389_at",1.09656959124438,4.99307229346248,6.51261030363898,1.2806873222832e-05,8.55542605819454e-05,2.92244773463787
"PA4483_gatA_at",-1.45042841837267,5.88637136195425,-6.51071867154311,1.28473089793962e-05,8.5679459097925e-05,2.91917690843505
"PA5308_lrp_at",1.25647329109344,4.74692419209576,6.51003778997836,1.28618963583377e-05,8.5679459097925e-05,2.91799947448041
"PA2624_idh_at",-1.92448091193563,6.21260112899232,-6.50725899076703,1.29216105172121e-05,8.59530555748353e-05,2.91319349885076
"PA0393_proC_at",-1.09559513551457,6.53249653490494,-6.50643536823402,1.29393653427288e-05,8.59530555748353e-05,2.91176882820279
"PA2840_at",1.20571581281001,6.65417929762249,6.5003908189365,1.307045357461e-05,8.67018992034875e-05,2.9013103596701
"PA1274_at",-1.67785812066646,3.58913002216504,-6.49558668617808,1.31756345732624e-05,8.72770295785671e-05,2.89299453442565
"PA0133_at",1.42554757656979,3.63707307594555,6.47181089695947,1.37094108997367e-05,9.06856410076417e-05,2.85179281124344
"PA3754_at",0.973036675867957,5.44643498976455,6.46966534014035,1.37586830527807e-05,9.08842798017948e-05,2.84807091333849
"PA0463_creB_at",1.43991888005284,4.3002522364591,6.45630847753167,1.40696279058155e-05,9.26563201737657e-05,2.8248866023305
"PA1768_at",-1.26380978258733,5.39248599972521,-6.45580962332198,1.40813829682904e-05,9.26563201737657e-05,2.82402023842561
"PA2399_pvdD_at",-1.76708962744939,6.35461356539442,-6.45532784943938,1.40927453281671e-05,9.26563201737657e-05,2.82318350575299
"PA2718_at",0.992068879962796,4.20207403167749,6.45397523014321,1.41246975153114e-05,9.26563201737657e-05,2.82083414118408
"PA5374_betI_at",1.73697161219402,5.16528386535767,6.45396086918172,1.41250371639025e-05,9.26563201737657e-05,2.82080919628665
"PA3975_thiD_at",0.977577037733637,6.40790871232753,6.45268025312603,1.4155359265117e-05,9.27264380154615e-05,2.81858466107823
"PA5007_at",-1.20199260976044,4.36471483132906,-6.44760268118274,1.42762584743999e-05,9.3388876419101e-05,2.80976229455454
"PA4559_lspA_at",-1.49790925785569,3.7504846365883,-6.44601858600561,1.43141977743344e-05,9.35075464566824e-05,2.80700918110862
"PA1607_at",1.40519837759126,4.42846978403848,6.44384183869024,1.43665037818197e-05,9.36019985903922e-05,2.8032254950198
"PA4258_rplV_at",-1.40228978229314,8.9353994661421,-6.44376751636212,1.43682932411675e-05,9.36019985903922e-05,2.80309629432913
"PA3101_xcpT_at",-1.05723654646152,5.76833499305802,-6.44269569578558,1.43941254896509e-05,9.36411221592576e-05,2.80123297540277
"PA3585_glpM_at",1.25828717928414,3.26634491963275,6.43604144541596,1.45555953883856e-05,9.45613163952477e-05,2.78966130192305
"PA4600_nfxB_at",0.996527248925937,4.06482603447329,6.43322571582894,1.46244920311277e-05,9.48784009107361e-05,2.78476295405664
"PA1645_at",1.60872721073604,3.52231977734513,6.43235073963671,1.46459709714159e-05,9.48874086392282e-05,2.78324059219381
"PA1375_pdxB_at",1.25847526549259,4.24049945138079,6.43092298324715,1.46810906544554e-05,9.49846454260173e-05,2.78075622914331
"PA3705_at",-1.08122488015355,4.65770151312589,-6.42935270253658,1.47198181441661e-05,9.51049262584083e-05,2.77802354528385
"PA5339_at",-1.70119167215886,4.53527320203339,-6.42531205376505,1.48199652153123e-05,9.5621169005355e-05,2.77099024917735
"PA0375_ftsX_at",-1.64328865341517,5.73667905189766,-6.42312982512853,1.48743484972366e-05,9.58411295394933e-05,2.76719085663763
"PA4923_at",1.09828295188355,3.30287763698981,6.4212251318996,1.49219864029788e-05,9.60170868954616e-05,2.76387413802073
"PA5559_atpE_at",-1.46205870716617,8.31133726944544,-6.41381068699458,1.51089569101732e-05,9.70878959003372e-05,2.75095834547602
"PA0312_at",1.28200455012975,4.87701204559615,6.40998867334343,1.52062950557813e-05,9.75806135169229e-05,2.74429755043757
"PA5423_at",1.10861497869782,5.13028498425983,6.39197181368402,1.56740821906823e-05,0.000100445983970953,2.71287187079154
"PA4971_at",1.07780812246356,5.70425719955702,6.38417724927009,1.58811131760636e-05,0.000101634820502098,2.69926255370186
"PA5022_at",-1.52974279427934,3.50209741500165,-6.38145281356046,1.59541513855393e-05,0.000101964082535727,2.69450372841867
"PA4371_at",-1.21917876939349,4.59377875475503,-6.37313757009171,1.61792572019167e-05,0.000103263015898179,2.67997305880835
"PA5462_at",1.24173268169405,4.29721261711492,6.37204386698345,1.62091122402698e-05,0.000103313950216996,2.67806113843396
"PA1555_at",-1.93339856527875,5.32712792005342,-6.35904040500438,1.6568529489647e-05,0.00010546248622588,2.6553170531302
"PA2659_at",1.6467931556763,5.55077880153458,6.3579288305319,1.65996387842564e-05,0.000105518296067353,2.65337174981902
"PA5108_at",1.02997394364149,5.3479164809811,6.34819465196944,1.6874696763598e-05,0.000107122570987195,2.63632930837244
"PA4763_recN_at",1.10582094954541,5.55136809694292,6.34620837382081,1.69314075276758e-05,0.000107338305709011,2.63285017544627
"PA4917_at",1.18367462182632,5.04318827041438,6.32579598542492,1.75259190720663e-05,0.000110958332141246,2.59706495407359
"PA0767_lepA_at",-1.30434291516201,5.31183962898136,-6.32194340146314,1.76405594240851e-05,0.000111405694939999,2.59030455944293
"PA1071_braF_at",-1.24026253831111,5.27405434601582,-6.32183635270062,1.7643756048088e-05,0.000111405694939999,2.59011668467744
"PA3353_at",1.06226644095301,6.43938916043642,6.31108336987708,1.7967969142393e-05,0.000113188959677715,2.57123681175339
"PA2528_at",1.08629403870229,4.90411814546944,6.31088167970272,1.79741096248753e-05,0.000113188959677715,2.57088253743304
"PA1075_at",1.23167622978822,4.4464573308833,6.30863715060362,1.8042593219413e-05,0.000113468931791328,2.56693958600195
"PA4748_tpiA_at",1.09053095947916,6.61514342467079,6.30722713085759,1.8085754633477e-05,0.000113589121188712,2.56446226088272
"PA4760_dnaJ_at",-1.67087624021903,4.08214525862614,-6.30561752308455,1.81351578476661e-05,0.000113748141453555,2.56163393933933
"PA0139_ahpC_at",1.09496969414446,9.10097608325679,6.30421656457058,1.81782721792293e-05,0.000113867346820292,2.55917195807039
"PA4642_at",1.58287475391847,3.1198315197062,6.30323381996997,1.8208580128796e-05,0.000113906124434839,2.557444767286
"PA3744_rimM_at",1.04142166408008,7.90485213445255,6.29537128034693,1.84529768335423e-05,0.000115282287810609,2.54362147375549
"PA4489_at",-1.028859365318,3.95412882599906,-6.2925019779867,1.85430194411623e-05,0.000115691784439379,2.53857479412342
"PA1533_at",-1.27658865536539,5.08003373596712,-6.2847568139094,1.87883797071552e-05,0.000117067964850784,2.52494658778173
"PA5338_spoT_at",-0.995566679811538,7.16462732933477,-6.27608523953616,1.90671297943806e-05,0.000118648292514966,2.50967858762074
"PA0541_at",1.17607315248831,5.09955316106425,6.2742058880711,1.91281114412492e-05,0.000118821363677597,2.50636827088563
"PA3903_prfC_at",-1.14763610645491,4.92877431023857,-6.2736785632968,1.91452588944847e-05,0.000118821363677597,2.50543934694647
"PA4211_g_at",-2.47462089696346,5.89941274495044,-6.26954676533606,1.92801747989832e-05,0.000119501660860364,2.49815954903193
"PA4638_at",1.0116925332564,3.649295718325,6.25680033656926,1.97026979430037e-05,0.000121960474947322,2.47568701051306
"PA2854_at",1.21769746788774,5.67683322450544,6.24794482530694,2.00019472379872e-05,0.000123650781158395,2.46006130796069
"PA2577_at",1.27749979344047,4.21911389580585,6.23121077275391,2.05805063123751e-05,0.000127061086684115,2.43050462750997
"PA2386_pvdA_at",-1.95669770483971,7.40815737637542,-6.22909325195609,2.06549568816148e-05,0.000127354257639512,2.42676181907379
"PA4458_at",-1.20438347335398,4.39255805945256,-6.22275874476623,2.08793629172784e-05,0.000128240787567484,2.41556166400787
"PA2412_at",1.29297505130158,7.23750339941181,6.22203014559543,2.09053375325811e-05,0.000128240787567484,2.41427306469373
"PA3666_dapD_at",-1.15146411897481,5.34861006911785,-6.2217940472701,2.09137617152754e-05,0.000128240787567484,2.41385548608255
"PA1122_at",1.05338921748862,5.34170727426059,6.22145112088712,2.09260039450785e-05,0.000128240787567484,2.41324895102204
"PA0429_at",-1.36563325394571,4.65295688635062,-6.2212132329434,2.09345007864769e-05,0.000128240787567484,2.41282818840686
"PA4318_at",-0.967218074011168,4.79968242824846,-6.21347287261082,2.12129508178978e-05,0.000129778195224004,2.39913328017109
"ig_1117390_1118158_at",1.25872009084007,3.12307839884723,6.2075806609968,2.14275152004031e-05,0.000130921286276201,2.38870281180575
"Pae_tRNA_Ala_f_at",1.49876583288862,7.41906940544955,6.20058617345011,2.16851731554196e-05,0.000132324383479389,2.37631495181967
"PA4750_folP_at",-1.06234932590838,5.4807682946054,-6.18462872448456,2.22852241234195e-05,0.000135737211687601,2.34802799583464
"PA4842_at",0.956721804820396,5.47502782971213,6.18419058230037,2.23019428900229e-05,0.000135737211687601,2.3472508354272
"PA3745_rpsP_at",0.986317289451843,7.44059345050597,6.18285353069607,2.23530437761301e-05,0.000135873134819385,2.34487906149059
"PA2568_at",1.11880385163083,4.35137383022835,6.1622850674313,2.31547923154224e-05,0.000140565660804293,2.30836240434694
"PA3809_fdx2_at",-1.7630176480574,5.23179510524895,-6.15687428397147,2.33706654028621e-05,0.000141694034271781,2.29874671325498
"PA3488_at",-1.53237560629008,3.53487830675491,-6.15597207914293,2.34068650086402e-05,0.000141731568507446,2.29714298726533
