"Gene","Locus_Tag","logFC","adj.P.Val"
"PA1865","PA1865",0.582586634306207,0.0687879228413464
"xcpT","PA3101",-0.55813664273953,0.0699499132271236
"PA1041","PA1041",-1.94756955158226,0.071326851881347
"PA4840","PA4840",0.564598422673352,0.0727049102981712
"PA1048","PA1048",-0.754707826859221,0.0731223333209881
"proB","PA4565",0.902212827982671,0.073401485794667
"PA3084","PA3084",0.454126814185894,0.073401485794667
"PA0459","PA0459",-0.742970383560685,0.0736026603450303
"PA0111","PA0111",-0.516031221588094,0.0748667900787807
"sbrI","PA2896",1.20291326881222,0.0756405947674424
"PA2900","PA2900",0.73740716783764,0.0756405947674424
"nuoK","PA2646",-0.676305662765094,0.0756405947674424
"PA4564","PA4564",0.552301537521915,0.0756405947674424
"braF","PA1071",-0.402063632094322,0.0756405947674424
"murA","PA4450",0.883534842898218,0.076343430905625
"PA0734","PA0734",1.10867249160954,0.0792337019665497
"azu","PA4922",-1.06810464242675,0.0792337019665497
"PA0918","PA0918",-0.754397566637996,0.0792337019665497
"tsi4","PA2775",0.51110609659596,0.0792337019665497
"oprD","PA0958",-1.72118273529341,0.0796093126125599
"PA4607","PA4607",-2.00204780481839,0.0806353153013919
"PA3729","PA3729",0.633692257254943,0.0812743791285037
"PA0642","PA0642",2.04526387928503,0.0824439103579032
"cmk","PA3163",0.767849410253881,0.0845866503778459
"nusA","PA4745",0.830703080513263,0.0862807316484353
"hisC2","PA3165",0.748951739637009,0.0877356883827211
"rdgC","PA3263",0.697702367584249,0.0886634982335569
"PA3732","PA3732",0.976179648124395,0.0909074715225053
"PA1127","PA1127",0.591705978146409,0.0918254969761466
"PA3616","PA3616",1.71419481279469,0.0927075124665442
"PA2482","PA2482",0.538222764329037,0.0929882314001526
"PA4736","PA4736",-0.557439537825267,0.093755961737879
"ribE","PA4053",0.87749167401738,0.0943760618970149
"PA2575","PA2575",-0.427956207064561,0.0944409695466551
"PA0502","PA0502",-0.399736357872813,0.0960915235323862
"ig_370","ig_370",0.533487705474615,0.096377029231593
"PA3804","PA3804",0.537611910686282,0.0990370069931282
"PA4348","PA4348",-0.617794922297075,0.0990515508631745
"PA4352","PA4352",-1.45176741934233,0.099158424325928
"PA5024","PA5024",-0.595894125320527,0.100023147114467
"PA4925","PA4925",-0.493998739189482,0.101553636985202
"PA0069","PA0069",1.60181580022286,0.102217754346295
"upp","PA4646",-0.464451531878517,0.102352351525933
"PA4677","PA4677",-0.444096273378658,0.102352351525933
"purL","PA3763",0.65322025046947,0.103692604746428
"PA3458","PA3458",-0.572636560342771,0.103692604746428
"hxuI","PA1300",0.824823743425817,0.104515577276649
"nirJ","PA0511",-0.54701216297976,0.106374062542528
"PA0458","PA0458",-0.525748351750432,0.106374062542528
"PA1782","PA1782",-0.53961443304215,0.107663710741164
"PA5462","PA5462",0.322290745359167,0.108033241551233
"typA","PA5117",0.737207400188144,0.108076984443561
"dppA1","PA4496",-0.505583361699463,0.108850102492164
"PA3226","PA3226",-0.380602221748867,0.108850102492164
"PA3109","PA3109",1.24859101322349,0.109939450459588
"PA4577","PA4577",-1.09871480043018,0.111031142437866
"PA3009","PA3009",0.62730304878121,0.111259858415545
"PA5475","PA5475",-1.15221139405607,0.112712283775722
"ubiG","PA3171",0.628837856678105,0.112712283775722
"PA3019","PA3019",0.451063687212047,0.116035099959713
"pilQ","PA5040",-0.872717954585848,0.117172214648094
"PA3201","PA3201",0.726233178441266,0.117172214648094
"ig_721","ig_721",0.55164934606141,0.117628251466211
"PA5079","PA5079",-0.368421280602865,0.117682219053433
"alpB","PA0908",1.67444790280031,0.118199693194526
"PA4336","PA4336",-0.434884092970401,0.118199693194526
"PA3085","PA3085",0.407368264900141,0.120181000191758
"oprG","PA4067",-0.991330063380726,0.121136664061886
"PA4610","PA4610",-0.658402519308829,0.123607441760292
"queA","PA3824",0.514537591329717,0.125610868686419
"PA2854","PA2854",0.782026275134767,0.127293806016934
"PA3070","PA3070",0.462214849418441,0.127866122549951
"PA1880","PA1880",-0.394117711040998,0.127866122549951
"speD","PA0654",0.950450685797996,0.128537346020952
"PA1888","PA1888",-0.603532803796154,0.128537346020952
"cysW","PA0281",-0.569122410959318,0.130128377426131
"ribA","PA4047",0.818877009958717,0.133188602849125
"ccoO2","PA1556",-1.73673600987822,0.133329484592541
"katA","PA4236",-1.24629809732042,0.133329484592541
"nuoJ","PA2645",-0.592952663890004,0.133329484592541
"mpaR","PA4132",-0.574422974236395,0.133329484592541
"PA0112","PA0112",-0.46722251462605,0.133329484592541
"arcA","PA5171",-1.68870553626102,0.133424776163705
"PA5545","PA5545",-0.74926908283563,0.133424776163705
"atpC","PA5553",-0.672060882176272,0.133424776163705
"PA2973","PA2973",0.723138993362696,0.135139063321346
"trpF","PA3113",0.642802478325009,0.136218783963429
"PA3572","PA3572",-1.13160009720769,0.136571954336649
"PA5567","PA5567",-0.721578743888875,0.136571954336649
"infA","PA2619",1.5134296785966,0.1385205054281
"PA0050","PA0050",-0.574763057766441,0.138851536304501
"ig_432","ig_432",0.457562089856943,0.14017107374585
