"Locus_Tag","Gene_Name","logFC","AveExpr","P.Value","adj.P.Val","B"
"PA0286","desA",0.489801775374843,8.55534060341662,0.00698576782171071,0.0768955786345022,-2.71333922362253
"PA2825","ospR",0.935062980539218,8.7940657691097,0.00707087767399244,0.0776874828241255,-2.72579804096378
"PA2753",NA,-1.04995094361123,8.88090145495498,0.00713863833787807,0.0782861825157632,-2.73560887755398
"PA0633",NA,-0.824136105304524,10.4169527841741,0.00717758491306178,0.0785672560056856,-2.74120514228545
"PA5225",NA,0.460859615678951,9.1956287445881,0.0072188111187638,0.078857050049605,-2.74709549325311
"PA3169",NA,0.411204903763162,9.84418897047069,0.00723079052149768,0.078857050049605,-2.74880069569699
"PA2288",NA,1.4523053799741,10.2236936603054,0.00731670854313333,0.0796103923882689,-2.76094727123693
"PA1708","popB",-0.892813654419083,9.3239513921817,0.00732811175634766,0.0796103923882689,-2.76254849735104
"PA3842","spcS",-0.666793537640419,9.09350234232999,0.00735384133078077,0.0796103923882689,-2.76615214287448
"PA1087","flgL",-0.659318783098746,9.41344750508986,0.00734146944182749,0.0796103923882689,-2.76442095485116
"PA1806","fabI",-0.549598389304213,8.10554191288914,0.00738537300226873,0.0798053126618782,-2.77055100857413
"PA2826",NA,1.3052955622233,10.3321480241338,0.00753108122323917,0.0799130770905823,-2.79063366986617
"PA4944","hfq",1.20173132943661,11.1842407756505,0.00749584938565516,0.0799130770905823,-2.78581412833397
"PA3307",NA,1.14139148418162,11.6734500019695,0.00745350495946841,0.0799130770905823,-2.77999109622138
"PA0447","gcdH",0.896223029315362,9.06425344699298,0.00747577997734885,0.0799130770905823,-2.78305843996958
"PA4846","aroQ1",0.826127144889744,8.94072070578587,0.00748969756685317,0.0799130770905823,-2.78497023191247
"PA4053","ribE",0.768845533118075,9.43108914536279,0.00756282809427948,0.0799130770905823,-2.79495691832385
"PA4635",NA,0.637200215900664,8.18991652737104,0.00756998164936444,0.0799130770905823,-2.79592853642444
"PA4728","folK",0.468642648888485,8.20255396178468,0.00757142543959924,0.0799130770905823,-2.79612452343529
"PA1975",NA,-0.430569567385767,8.23484185607516,0.00747130309617469,0.0799130770905823,-2.78244270428457
"PA5035","gltD",-0.424420059730927,8.24803649829832,0.00745251149350624,0.0799130770905823,-2.77985407596902
"PA0074","ppkA",-0.363655988258769,8.3359035665088,0.00748690546160355,0.0799130770905823,-2.78458698328407
"PA5273",NA,0.360904394453554,8.48221945551831,0.00752685011875196,0.0799130770905823,-2.7900560865114
"PA0846",NA,0.327702986290687,7.92875971159681,0.00753761999724805,0.0799130770905823,-2.79152562293027
"PA1085","flgJ",-0.624046919949074,8.22534732355535,0.00761717536593203,0.0799574947052515,-2.80231526423518
"PA0614",NA,-0.539721780057132,10.2594654769539,0.00762984229136553,0.0799574947052515,-2.80402264107185
"PA2560",NA,0.44847676620794,7.1727872074532,0.00759601798065155,0.0799574947052515,-2.79945701739226
"PA1880",NA,-0.37447408440622,8.32395755436636,0.00760937173410367,0.0799574947052515,-2.80126197572329
"PA0027",NA,-0.327275512208071,7.75758460710525,0.00765438921162141,0.0800725112563232,-2.8073231462362
"PA4007","proA",1.21904145859282,8.78823265604678,0.00770547338226353,0.080180410856005,-2.81415744738019
"PA5503",NA,0.605190212157428,8.35110429948434,0.007681174292394,0.080180410856005,-2.81091234728264
"PA2930",NA,0.534987541740221,8.39645800037339,0.00769451386125839,0.080180410856005,-2.81269511135724
"PA3309",NA,-1.11022836518395,12.1547758530292,0.00777812982040168,0.080736438740204,-2.82379894813601
"PA2020","mexZ",1.07295909951149,9.25656595956867,0.00782523298130109,0.080736438740204,-2.83000078384189
"PA5315","rpmG",0.790160325102249,8.40254302384389,0.00782732931515199,0.080736438740204,-2.83027591555412
"PA5565","gidA",0.784062096096021,10.1909949509658,0.00781829162594082,0.080736438740204,-2.82908923640557
"PA1118",NA,-0.522100994725034,7.84520970099674,0.00781141259683512,0.080736438740204,-2.82818506241565
"PA3717",NA,0.724957752657189,8.00275461832805,0.00785725154334845,0.0808231520501979,-2.83419489748168
"PA1887",NA,-0.465327106558043,7.58420420510121,0.00786313377573112,0.0808231520501979,-2.83496352363191
"PA3101","xcpT",-0.449870285472695,8.94261942466625,0.00787820809026074,0.0808372656218058,-2.83693060804029
"Pae_16",NA,-0.368107723804021,14.5528651411237,0.00791155332264685,0.0810384802146118,-2.84126836141335
"PA4407","ftsZ",-1.15304775198115,9.65200559311976,0.00796218628449656,0.0811345407228492,-2.84781962682712
"PA1533",NA,0.565014103760426,9.85245541126557,0.00794887301363572,0.0811345407228492,-2.84610116759503
"PA1028","amaA",-0.365253651202915,7.9648281170209,0.00795968934367652,0.0811345407228492,-2.84749754753544
"PA1475","ccmA",0.889596844652381,9.19526556224122,0.0080195135445523,0.0811580272947831,-2.85518615791162
"PA2765",NA,0.60540319800187,9.04684911391387,0.00800999280646811,0.0811580272947831,-2.8539664585682
"PA4504","dppC",-0.482003133715395,8.76251936789856,0.0079943609277433,0.0811580272947831,-2.85196066468364
"PA0899","aruB",-0.476523540720863,8.0037671722573,0.00800838055330257,0.0811580272947831,-2.85375976740882
"PA3187",NA,-1.41055596105654,10.6428421455467,0.00803745946173734,0.0812003610004287,-2.85748121019386
"PA3556","arnT",-0.568720270774554,8.70893362834487,0.00805606863066865,0.0812492391811026,-2.85985559207332
"PA0636",NA,-0.719823830010075,10.2695871681699,0.00814047299970614,0.0819603936830482,-2.87055542389305
"PA1296",NA,1.5898231508449,9.29555266655783,0.00817221967618162,0.0820001634174687,-2.8745507625539
"PA2856","tesA",0.718395148567391,8.84463463418725,0.00816228303120168,0.0820001634174687,-2.87330192777304
"PA1761",NA,-0.877160927019551,9.52256886294014,0.00823713397280262,0.0822882492931525,-2.88267140149858
"PA4441",NA,0.787265623420232,10.9195752232597,0.00823486186560448,0.0822882492931525,-2.88238826567921
"PA1414","sicX",-0.568092987124787,12.4876878696597,0.00825436878014467,0.0822882492931525,-2.88481651484684
"PA0619",NA,-0.464500666247043,9.87270447302599,0.00825671925110954,0.0822882492931525,-2.88510871115047
"PA2657","bqsR",1.36970417576373,9.46744519465869,0.00832376308189974,0.082630242218213,-2.89340779165026
"PA2016","liuR",1.36397323026979,8.9497682327857,0.00833321654222769,0.082630242218213,-2.89457252875059
"PA3161","himD",1.10919451207881,9.99495728695933,0.00835830223762986,0.082630242218213,-2.89765677634216
"PA5260","hemC",1.03392814274529,9.08873891502748,0.00834875508246332,0.082630242218213,-2.89648407865312
"PA5040","pilQ",-0.79558193284489,8.97046797237399,0.00837506522821888,0.082630242218213,-2.89971252075315
"PA0090","clpV1",-0.573464906506739,9.05399052864911,0.00836434262021398,0.082630242218213,-2.89839802662888
"PA3346","hsbR",0.799203933452818,8.79820819695892,0.00847029428198351,0.0832912271061712,-2.91131223196773
"PA4749","glmM",0.432484991047694,8.59859717423514,0.00846438778657652,0.0832912271061712,-2.91059663534978
"PA3142",NA,1.13251931955667,9.85983531597364,0.00855105092101217,0.0839454250149281,-2.92104567464909
"PA2450",NA,0.623758955557252,7.96033749627177,0.00862515744245732,0.0842523657458579,-2.92989571727552
"PA2649","nuoN",-0.462039738412419,7.30353896102374,0.00862011035785257,0.0842523657458579,-2.92929543560141
"PA2823",NA,0.442259054428481,8.89870646297776,0.00860366273842961,0.0842523657458579,-2.9273367336455
"PA4352",NA,-1.25347818270686,10.7264007226713,0.008753812431991,0.0853417827064572,-2.94507806701864
"PA4139",NA,-0.764675676705251,7.88428443809722,0.00876561361357848,0.0853417827064572,-2.94645932620786
"PA5252",NA,0.356583047762669,8.39926642689509,0.00879012877442635,0.0854394724367635,-2.94932264797022
"PA2174",NA,-1.07678573052793,8.73636131743153,0.00888465597657285,0.0862162339831905,-2.96028772146068
"PA1175","napD",-0.987331993263741,9.65874202311145,0.00894584108969447,0.0866674259921139,-2.96732207069997
"PA1801","clpP",0.945527491099758,10.6520168263252,0.00906551601850828,0.0876540063559897,-2.98094053527839
"PA1809","nppB",-0.659299443985055,8.07818161294485,0.00907738947178131,0.0876540063559897,-2.98228169587617
"PA0966","ruvA",0.495592565263044,9.6313743708021,0.00911815420098661,0.0879037741598382,-2.98687271460644
"PA3093",NA,0.557476659227238,9.79061498139695,0.0091666862808902,0.0882274862271651,-2.99231136047075
"ig_311",NA,0.389120450331477,8.53546453920763,0.00919699699620808,0.0883750525694261,-2.99569322635915
"PA3996","lis",0.543858648993,8.76813824788765,0.00924986307308259,0.0887385237905484,-3.001564621078
"PA3285",NA,0.516650996714457,9.60638154121975,0.00928073090149333,0.0888901174006666,-3.0049770864839
"PA5438",NA,0.992136759961177,9.33737316475439,0.00930133270411271,0.0889430517897325,-3.00724821390691
"PA3805","pilF",0.480911519808636,7.38233128546143,0.00932971225640443,0.0890700684672915,-3.0103683869256
"PA0603","agtA",-0.62943236196725,9.51266706424071,0.00938522018876851,0.089455248972107,-3.01644335265713
"PA1782",NA,-0.469325453689571,8.07585152204694,0.00946799053300251,0.0899535332443073,-3.02543442888082
"PA2663","ppyR",-0.371188520781367,7.93256815132889,0.00946070736686938,0.0899535332443073,-3.02464649787877
"PA1786","nasS",-0.406822220473186,8.35344462796569,0.00948737855143327,0.0899928190570037,-3.02752892320223
"Pae_tR",NA,1.50150158414312,10.7319603545472,0.00951985279691103,0.0901559093126406,-3.03102738743661
"PA0963","aspS",0.893576966090373,9.21899016307596,0.00959376311447675,0.0907102602170078,-3.03894470560563
"PA5507",NA,-0.443195449019948,8.11951483176011,0.00965471030671321,0.0911404652953727,-3.04542683994513
"PA4253","rplN",0.726497300618663,11.9093991269503,0.00968557636463207,0.0912857836283214,-3.04869377663809
"PA4271","rplL",0.633764461787001,12.0204141961229,0.00974375300033311,0.0916876279138203,-3.05482261728053
"PA4259","rpsS",0.853990852808208,11.751552957222,0.00975932222473447,0.0916878998820595,-3.05645649866517
"PA1331",NA,0.446081206519969,8.4320146414105,0.00989200648536051,0.0927867063014738,-3.07027405588703
"PA4451",NA,1.12754753876822,8.80871107278263,0.00995536479737765,0.0930850274239748,-3.07680567297825
"PA4241","rpsM",1.05703536577458,10.3779488962546,0.00995362041698353,0.0930850274239748,-3.07662641186595
"PA2501",NA,-0.823070735185668,10.8951270153799,0.0100086829258744,0.0934354893396506,-3.0822695310836
"PA1192",NA,0.550318237248065,8.07363764903628,0.0100431057567612,0.0936087266427976,-3.0857813411843
"PA4756","carB",-0.388946193750968,8.59863253930962,0.0100631882520581,0.0936479663835064,-3.08782449584266
"PA1893",NA,-0.640136164780353,8.51018385187998,0.0100997350252514,0.093840057714934,-3.09153206260785
"PA1987","pqqC",-0.423906392209549,7.99889593798328,0.0101466640743428,0.0941278585512933,-3.09627289489892
"PA2849","ohrR",0.380122679578937,9.50012115496798,0.0101653714638612,0.0941533620671604,-3.09815651665864
"PA4114",NA,0.550076150017507,8.51111100895787,0.0102626660014633,0.0949055319884538,-3.10789638572865
"PA1340","aatM",-0.519639259000732,7.64764818862203,0.0103424325118769,0.0954935083256241,-3.11581166454777
"PA3462",NA,-0.329185449753633,7.5684198677375,0.0104786562713805,0.0966001125017887,-3.12918651579975
"PA4269","rpoC",0.936833979518624,11.848148184731,0.0105260489515055,0.096734717778633,-3.13379816974734
"PA0373","ftsY",0.704078525649066,9.28271631009436,0.010524023977153,0.096734717778633,-3.1336015579973
"PA4272","rplJ",0.6919588079724,12.3754232761974,0.0105545674832634,0.0968459535789335,-3.13656304627467
"PA4045",NA,0.557954013351091,9.02172040783091,0.0106196050044728,0.0969099501482376,-3.14284007389468
"PA4622",NA,-0.446936365998991,7.9191562688088,0.0106043137939791,0.0969099501482376,-3.14136778820585
"PA4364",NA,-0.415075318779778,7.9437091481307,0.0106272436857474,0.0969099501482376,-3.1435747411369
"PA1570",NA,0.335459281688943,8.99119739806609,0.0106171146405059,0.0969099501482376,-3.14260044116836
"PA1539",NA,0.673274763276549,8.52861322508563,0.0106479862098977,0.096949257158019,-3.14556698834755
"PA1375","pdxB",0.5200390383647,9.13439836770435,0.0106859192888756,0.0971447208079599,-3.14920011984056
"PA0836","ackA",-0.784315024742149,10.4840403408495,0.0107302880093844,0.0973979988544119,-3.15343299952147
"PA4296","pprB",-1.10573633766918,8.74149262195473,0.0107712446055649,0.0976195747662566,-3.15732455136665
"ig_354",NA,1.01158305747632,8.58672791514671,0.0108562480488065,0.0980886117732899,-3.16535337100839
"PA0441","dht",-0.44738220613764,8.60538492994946,0.0108534611079378,0.0980886117732899,-3.16509115388929
"PA4796",NA,-0.338209380750548,7.97900459645364,0.0108970620539876,0.0983068289274108,-3.16918562990483
"PA0515",NA,-0.776913548291674,9.37040981793768,0.0109162071891465,0.0983291945281897,-3.17097823702006
"PA5423",NA,0.465873402591768,11.037236864409,0.0109399821020158,0.0983931317102035,-3.17319988603484
"PA0907","alpA",1.27671357487417,9.6665210269096,0.011109849408283,0.0997688150819935,-3.18893136720968
"PA0733",NA,0.558430079103111,9.91013422838861,0.0111603048378062,0.100069602649022,-3.19355685236295
"PA0762","algU",1.23866146998484,12.7399067139634,0.0112127229438643,0.100387049118057,-3.19833973694281
"PA3919",NA,-0.92331937323137,8.61844431014068,0.011264622602845,0.100432290735635,-3.20305290568833
"PA0114","senC",-0.606727263194635,8.52723998936499,0.0112441439089189,0.100432290735635,-3.20119582222815
"PA1521",NA,-0.297177427126419,8.19143081621283,0.0112688434689814,0.100432290735635,-3.20343524144409
"PA2018","mexY",0.612605357789029,8.00000285391144,0.0114131372413463,0.101564871378497,-3.21641861159666
"PA0078","tssL1",-0.548505018291511,9.42710173942253,0.0114654233196628,0.10187650238857,-3.22108196580497
"PA4190","pqsL",-0.494542126220542,7.8283853250596,0.0115091756795422,0.10211148347263,-3.22496756493186
"PA0330","rpiA",0.727311420338147,9.60274656093061,0.0115609733873376,0.102296400301564,-3.22954823168023
"PA4506","dppF",-0.590657804635256,8.36630180760334,0.0115646947459565,0.102296400301564,-3.22987651899098
"PA1770","ppsA",0.985970390275382,8.6381481630831,0.0116214880952388,0.102644879883097,-3.2348733326747
"PA0075","pppA",-0.471929733289196,8.6834477713373,0.0117763837422937,0.103857494887194,-3.2483758194023
"PA4848","accC",0.818104876290816,10.495950925076,0.0118088840257032,0.103988680226342,-3.2511859127851
"PA2528","muxA",0.969411358013168,9.41612618306956,0.0118938196738276,0.104450176897639,-3.25849266240392
"PA3664",NA,0.963212813751628,9.86716481406982,0.0118966981144429,0.104450176897639,-3.258739351975
"PA2568",NA,0.933337487888878,8.68489134561497,0.0119639683235416,0.104621118645411,-3.26448729731517
"PA1808","nppC",-0.559676430250713,7.84914660971839,0.0120400733867748,0.104621118645411,-3.27095051112526
"ig_134",NA,-0.44646682266065,7.66575410531719,0.0119978005661538,0.104621118645411,-3.26736566181318
