"Locus_Tag","Gene_Name","logFC","AveExpr","P.Value","adj.P.Val","B"
"PA0758",NA,1.30330275766884,9.27214511958471,0.0340048406499166,0.309134914999242,-5.01618675219636
"PA4990",NA,-0.344296264466097,7.51348769308014,0.0339928305335674,0.309134914999242,-5.0158330269016
"PA3410","hasI",0.298982560648652,9.86932186114145,0.0342032320354698,0.310460106168111,-5.02201106313714
"PA0966","ruvA",0.371994290755939,9.6313743708021,0.034320150980422,0.311042842986928,-5.02542706358
"PA2616","trxB1",0.852826903536782,7.95548500346507,0.0344864455286823,0.311116251711354,-5.03026482144944
"PA2759",NA,-0.375793176221983,7.67209244095811,0.0344432688306869,0.311116251711354,-5.02901108782047
"Pae_tR",NA,0.370297275009229,6.72655447188333,0.0344621639387232,0.311116251711354,-5.02955995177176
"PA2225",NA,-0.390026440521576,7.48018036975748,0.0345431550373195,0.311152083542267,-5.03190902700272
"PA4944","hfq",0.86676325030062,11.1842407756505,0.0346930835198229,0.312026208486212,-5.03624245431931
"PA5095",NA,-0.438326527885954,8.44538192951837,0.0347499334878493,0.312061807577338,-5.03788050198487
"PA0417","chpE",-0.41787560198595,8.33192042005625,0.0349173575998761,0.312140014907983,-5.04268839512869
"PA5448","wbpY",-0.396835645054243,8.13188588314956,0.0348775089870495,0.312140014907983,-5.04154625192663
"PA5083","dguB",-0.294002539187699,7.55158112770417,0.0349164264511817,0.312140014907983,-5.04266172200616
"PA2932","morB",0.544371325714154,8.73013065725226,0.0350906436158771,0.312616796955386,-5.04763936976234
"PA3210","trkH",0.518804407929021,8.06227235204284,0.0350635560410585,0.312616796955386,-5.0468671312759
"PA4896",NA,-0.240584703926009,8.93594882415295,0.0351296502341391,0.312616796955386,-5.04875031607506
"PA2774","tse4",0.743503339350509,8.9828462202633,0.0355535718165072,0.312631883561134,-5.06074168955382
"PA0481",NA,-0.504196348999423,8.73928181046673,0.0353618446960918,0.312631883561134,-5.05533692679969
"PA1808","nppC",-0.440893937478006,7.84914660971839,0.0352088886022324,0.312631883561134,-5.05100314526945
"PA5091","hutG",-0.391562872264753,8.32984272978539,0.0354914997009175,0.312631883561134,-5.05899522024244
"PA2692",NA,0.351796256445532,9.92076825472459,0.0355560247435678,0.312631883561134,-5.06081064007769
"PA0253","hudR",-0.321162176516305,9.598587777515,0.0352841544671988,0.312631883561134,-5.05313813980448
"PA0077","icmF1",0.318597153580461,9.03459051578182,0.0354641060676234,0.312631883561134,-5.05822345552738
"PA4910",NA,-0.266540836096773,8.26761070745711,0.0356082416530648,0.312631883561134,-5.06227725444845
"ig_326",NA,-0.252533702014516,7.06870541338791,0.0353722779780828,0.312631883561134,-5.05563182540586
"PA0783","putP",0.397063277545056,8.88159028811885,0.0359799682695327,0.313206698957019,-5.07265351250767
"PA3652","uppS",0.365956003875995,8.54176838496877,0.0358430852684878,0.313206698957019,-5.06884567260366
"PA3676","mexK",-0.357569806721145,9.10305328597467,0.0359922274394676,0.313206698957019,-5.07299380270793
"PA2684","tse5",0.29610689186994,9.00747302949033,0.0359791133539681,0.313206698957019,-5.07262977723662
"PA2231","pslA",0.265927256594694,8.69532421871387,0.0357627717196215,0.313206698957019,-5.06660442263472
"PA2301",NA,-0.226127334876148,8.60895658301342,0.0358506543067118,0.313206698957019,-5.06905662578698
"PA1342","aatJ",-0.858637352050549,11.1856176584521,0.0361476469020008,0.313633995179125,-5.07729747954018
"PA5429","aspA",0.661495382616113,9.84567934878744,0.0361421376086596,0.313633995179125,-5.07714525369048
"PA3328",NA,-0.39653551113582,8.24506984448966,0.036353140982192,0.314366162453049,-5.08295820030469
"PA5442",NA,-0.38650910160449,8.69507013734224,0.0363037004442735,0.314366162453049,-5.08159932489475
"PA1661","hsiH2",-0.330651891524877,7.91211098999782,0.0364451618843873,0.314366162453049,-5.08548226925818
"PA1792",NA,0.259536319787085,9.13953362078726,0.0364388086841538,0.314366162453049,-5.08530821936092
"PA5435",NA,-0.40998769578367,8.0636553476271,0.036499108624865,0.314371884506136,-5.08695889874078
"PA1860",NA,-0.46107493334687,8.65239117961049,0.0365811811915168,0.31461948838185,-5.08920102312273
"PA0352",NA,0.350186576036951,7.51024647834005,0.0367017944548693,0.315197361402808,-5.09248651978421
"PA2730",NA,-0.531085885740072,8.20285740721056,0.0367616841314121,0.315252814499028,-5.09411372367714
"PA4934","rpsR",0.399552138395945,11.6976681033657,0.0370457055855981,0.31722737729322,-5.1017930841303
"PA4242","rpmJ",1.44251532860267,10.6778505744367,0.0371291969698508,0.31748153930742,-5.10403882928156
"PA3964",NA,-0.223352577946637,7.66870236054709,0.0371919813638602,0.317558162151628,-5.10572412731229
"PA4176","ppiC2",-0.45483523404334,8.76837320053472,0.0373272945158215,0.31774353683326,-5.10934620530934
"PA1314",NA,-0.315928357621271,8.56491745516447,0.0373752567054715,0.31774353683326,-5.1106267710339
"PA4467",NA,-0.294421179700922,7.44575493069923,0.0373258103709102,0.31774353683326,-5.10930655199153
"PA5051","argS",0.348253401216034,8.16909861414108,0.037434330231598,0.317787839376156,-5.11220164628258
"PA4941","hflC",0.525269967323631,10.5031802874027,0.0375964642198802,0.317792462603572,-5.11651076257992
"PA3775",NA,-0.377565015406026,7.62750130532089,0.0375856412732627,0.317792462603572,-5.1162237210328
"PA2317",NA,-0.317140669620593,7.77235688052299,0.0375962760833221,0.317792462603572,-5.11650577364026
"PA5288","glnK",-0.560186050727589,10.9825085081542,0.0376695428585901,0.317954653598972,-5.11844666600764
"PA4949",NA,0.302358357907071,7.73013211539115,0.0377498167451155,0.318177026851687,-5.12056865857814
"PA2994","nqrF",0.321901498121759,8.2002084883147,0.0378436199245781,0.31851263559916,-5.12304232350267
"PA2830","htpX",1.16037509287427,9.58556577375782,0.0380703118144033,0.319964159123902,-5.12899401143862
"PA0770","rnc",0.361285250832365,9.69957275519706,0.0381569142142386,0.320235837644392,-5.13125794363946
"PA4747","secG",0.613954735941892,7.68294011196486,0.0382764857485875,0.320560579494857,-5.13437493247229
"PA5507",NA,-0.327233009584136,8.11951483176011,0.0383042726345549,0.320560579494857,-5.13509782298304
"PA2591","vqsR",-0.316074478549101,7.25033580856959,0.0388165990929479,0.324388009416987,-5.14832889343859
"PA4943",NA,0.743782043281854,10.9855703733454,0.0391822251026744,0.326518542522286,-5.15766016366928
"PA4180",NA,-0.345133716574193,8.35528873481655,0.0391511917194749,0.326518542522286,-5.15687169405527
"PA3927",NA,-0.346616077250708,8.25775316267666,0.0392469282580012,0.326596441075045,-5.15930198722598
"PA1705","pcrG",0.373111962431157,8.63656814219953,0.0394008827975713,0.327415786627705,-5.16319718144444
"PA3558","arnF",-0.556256792055162,8.50842470470302,0.0395287627701038,0.327555758909568,-5.1664205773674
"PA0574",NA,-0.366048953913861,8.65851910633823,0.0394881503396708,0.327555758909568,-5.16539806724227
"PA5491",NA,1.05873234172494,9.02906687852769,0.0412973627913174,0.327967387009512,-5.20991377189257
"PA4523",NA,-0.937778023255133,10.3830812932789,0.0416253713107629,0.327967387009512,-5.2177653601662
"PA3923",NA,-0.803709291334073,8.59265887930523,0.0404835520814391,0.327967387009512,-5.1901478828179
"PA0923","dinB",0.789968246277798,9.63425571353222,0.0414525677639972,0.327967387009512,-5.2136370489649
"PA4248","rplF",0.749388149123581,11.8218696265661,0.0409924282674422,0.327967387009512,-5.20255568705331
"PA4263","rplC",0.696132052110155,11.7991316955189,0.0419531187210153,0.327967387009512,-5.22554620996138
"PA0094","eagT6",0.653469725472135,8.45309190485043,0.0411006070140093,0.327967387009512,-5.20517258805462
"PA3559",NA,-0.599270515749586,7.67618859889098,0.0405228199984694,0.327967387009512,-5.19111114260215
"PA2988","lolE",0.59156534824468,9.00004500862624,0.041900549850093,0.327967387009512,-5.22430250311875
"PA0836","ackA",-0.585814839047096,10.4840403408495,0.0397014795342216,0.327967387009512,-5.170756870453
"PA3121","leuC",0.558764938094781,8.22182077465917,0.0414762154335816,0.327967387009512,-5.21420306035022
"PA4464","ptsN",-0.533879237788394,11.1519616254465,0.0416077318746186,0.327967387009512,-5.21734477427508
"PA3106",NA,0.532711317250923,9.80818810256447,0.0404026377487846,0.327967387009512,-5.18815992917243
"PA4274","rplK",0.512584993164387,12.7436190921169,0.0405697645977892,0.327967387009512,-5.19226143307499
"PA1149",NA,-0.510340212907748,8.59125792130256,0.0398676910809908,0.327967387009512,-5.17491124186875
"PA5540",NA,-0.480544893696368,7.89221531463094,0.041615222986559,0.327967387009512,-5.21752341142089
"PA4222",NA,-0.480490393957223,7.87859213420437,0.0407184622888759,0.327967387009512,-5.19589581677566
"PA0692","pdtB",-0.477122889616925,7.88712901997552,0.040262819313532,0.327967387009512,-5.18471493862243
"PA5414",NA,-0.476702756814994,9.37364598117465,0.0406285375246927,0.327967387009512,-5.19369959169923
"PA5148",NA,-0.459829265278408,10.4144053391094,0.0405671740018337,0.327967387009512,-5.1921979916593
"PA1439",NA,0.44343637103557,8.43745417043902,0.0412181029880773,0.327967387009512,-5.20800671660279
"PA2670",NA,-0.44089218226261,7.78603697200089,0.0417772472093409,0.327967387009512,-5.2213789051335
"PA0707","toxR",-0.439692258931228,9.22873652757169,0.041577681696418,0.327967387009512,-5.21662784241812
"PA0522",NA,-0.428511597479908,10.7918331087657,0.0419687079986748,0.327967387009512,-5.22591471674378
"PA3672",NA,-0.404581971245307,8.24725751253195,0.0398076357696527,0.327967387009512,-5.17341228543166
"PA1533",NA,0.394647313911531,9.85245541126557,0.0411380884236488,0.327967387009512,-5.20607760059503
"PA4866",NA,-0.391520130997507,8.04533783570104,0.0409458538436384,0.327967387009512,-5.20142679888152
"PA0582","folB",0.37853105245421,7.84837650203447,0.0411280211508176,0.327967387009512,-5.2058346047377
"ig_292",NA,0.348207604659947,7.11881151980576,0.0418789960989366,0.327967387009512,-5.22379209836586
"PA3546","algX",-0.317088980589887,8.86437681254003,0.0410652133025037,0.327967387009512,-5.20431719035746
"PA5154",NA,-0.311864240731479,7.5410621293511,0.0415349166895304,0.327967387009512,-5.2156066257436
"PA0936","lpxO2",0.295553230316983,7.68727905680869,0.039783169640001,0.327967387009512,-5.17280094208388
"PA0915",NA,-0.291617337412575,8.57003927472619,0.0415536060769723,0.327967387009512,-5.21605305867326
"PA5222",NA,-0.28446488430129,8.83503374558982,0.0403219440252227,0.327967387009512,-5.18617324005412
"PA1038",NA,-0.270542643378554,7.62019800143516,0.0405248281606457,0.327967387009512,-5.19116037745796
"PA4003","pbpA",0.268379417841263,8.44543814915311,0.0412731947692485,0.327967387009512,-5.20933267624993
"PA3575",NA,0.265193420468096,8.89614004643614,0.0397174714125351,0.327967387009512,-5.17115736976505
"PA0457",NA,-0.260567631469497,8.51425332592396,0.0419107158303802,0.327967387009512,-5.22454314366526
"PA5444",NA,-0.257734337443708,7.62158947657817,0.0414546110313953,0.327967387009512,-5.21368596830256
"PA0306",NA,-0.254556776897638,8.03520615236806,0.0406809251015392,0.327967387009512,-5.19497966731849
"PA1604",NA,-0.235476698407076,9.9187957085424,0.0407665161858052,0.327967387009512,-5.19706735180096
"PA5058","phaC2",-0.227090938712998,7.53555611943157,0.0408414971372224,0.327967387009512,-5.19889247208331
"PA4912",NA,-0.190127247155681,7.26884829799256,0.0416487212138291,0.327967387009512,-5.21832181642993
"PA3367",NA,-0.360532843638016,7.28885995742249,0.0420762687436504,0.328372996808912,-5.22845338566751
"PA2425","pvdG",-0.28687479064194,7.68836493804416,0.0422838175716895,0.329556834442494,-5.23333282188891
"PA2826",NA,0.895133469970279,10.3321480241338,0.0424565817622212,0.330466797357659,-5.23737536738213
"PA2959",NA,0.4844570230174,9.56954266706568,0.0426904567512721,0.331849400306331,-5.2428204652302
"PA4612",NA,-0.390185569649479,7.1893077033709,0.0427780561097826,0.332092804010154,-5.24485191322408
"PA0185",NA,-0.351761889669486,8.42677662582696,0.0428822297463431,0.332464067678613,-5.24726205122361
"PA3664",NA,0.719183962023234,9.86716481406982,0.04303294012321,0.332591425864082,-5.25073800685269
"PA4578",NA,-0.710363866762055,11.0247862930906,0.0430372959217231,0.332591425864082,-5.25083827823158
"PA3948","rocA1",0.279575673508557,7.60991094811557,0.043067771077993,0.332591425864082,-5.25153952498157
"PA5514",NA,-0.260780657922467,8.31595788975244,0.0432006590307996,0.332746590446107,-5.25459126424286
"PA1877",NA,-0.223506465035624,7.89877333374626,0.0431865508860894,0.332746590446107,-5.25426774169926
"PA0796","prpB",0.34973385031731,8.09785652916086,0.0432768342286547,0.332898724835806,-5.25633617200425
"PA3820","secF",-0.27282040621737,8.55019687333039,0.0433343310797912,0.332906970534854,-5.25765109162488
"PA4446","algW",0.529830014344989,8.05853994640154,0.043603932696043,0.333242490811728,-5.26379240896087
"PA3334","acp3",-0.48535700259226,7.70240358145449,0.0435952375614449,0.333242490811728,-5.26359496292308
"PA1766",NA,0.342913198601854,7.97691133619593,0.0435144492006759,0.333242490811728,-5.26175847148697
"PA3139",NA,0.282781043130013,10.4343490907341,0.0435887074810638,0.333242490811728,-5.26344665299886
"PA2765",NA,0.416585806040999,9.04684911391387,0.0438054326441686,0.334349356533758,-5.26835646201476
"ig_508",NA,-0.294219027927824,7.42398357230548,0.0439786422604697,0.33523771232141,-5.27226215354505
"PA5372","betA",-0.312429291541696,8.2351147729115,0.0441377657103323,0.336016538956078,-5.27583601460881
"PA2993",NA,0.274097880265685,9.76180592898858,0.0442291338700616,0.336278208548149,-5.27788200678978
"PA0826",NA,-0.414114705037925,7.51285955384281,0.0444391066724191,0.337439806135486,-5.28256712762738
"PA2825","ospR",0.625364569506118,8.7940657691097,0.0446614569512448,0.338000181103443,-5.28750315753694
"PA4768","smpB",0.56708919154164,7.43908240901209,0.0446796372118588,0.338000181103443,-5.28790560564601
"PA0486",NA,-0.282637911019128,8.30089945918364,0.0446847697052009,0.338000181103443,-5.28801919017801
"PA4167",NA,-0.312526330417076,7.78547767484066,0.0447913557721864,0.338372598022919,-5.2903748994219
"PA1891",NA,-0.278404248696415,7.79807419259016,0.0449112082089932,0.33884415400647,-5.29301679376913
"PA4262","rplD",0.83045279771919,11.4407900559529,0.0452378650206382,0.340004335823905,-5.30017983148786
"PA0947",NA,0.548731929538707,8.99539014878829,0.0451342408703317,0.340004335823905,-5.29791342668536
"PA4427","sspB",-0.248137274102058,7.77789972328176,0.0452164746838885,0.340004335823905,-5.29971244193736
"PA0107",NA,-0.774263169295724,9.39829493283343,0.0453759741072922,0.340272483502139,-5.30319200669008
"PA2352",NA,-0.374212250860491,7.80933694350922,0.0455042355056251,0.340272483502139,-5.30598078924292
"PA4624","cdrB",-0.337743654358599,7.38609170600691,0.0454417359699001,0.340272483502139,-5.30462289736129
"ig_508",NA,0.215587044391846,7.99271693563059,0.0454852329470798,0.340272483502139,-5.30556813887508
"PA1761",NA,-0.599625683160616,9.52256886294014,0.045815910343119,0.340752538034906,-5.31272324842555
"PA0136",NA,-0.414222639534746,9.3131857063681,0.0458572059660535,0.340752538034906,-5.31361297853806
"PA1088",NA,-0.295551533408892,8.2727502700026,0.0458354436865112,0.340752538034906,-5.31314420683026
"PA3761","nagE",-0.258133894245619,7.45223978205974,0.0456579270180795,0.340752538034906,-5.30931164056357
"PA1693","pscR",0.203676813348775,7.64306614180518,0.0458132238418179,0.340752538034906,-5.31266533752628
"PA4461","lptB",0.593433724052897,8.67584984631976,0.0460276911202476,0.340964592890512,-5.31727725432878
"PA1355",NA,-0.546551254047017,7.61564085350385,0.0460591153447013,0.340964592890512,-5.31795110511917
"PA2812",NA,0.347250270540105,8.76175109351964,0.046028617253611,0.340964592890512,-5.3172971209442
"PA0373","ftsY",0.503073888400005,9.28271631009436,0.0463509460683998,0.34098576284733,-5.32418604237079
"PA0161",NA,-0.502093509430545,7.6565303819511,0.0462924827282292,0.34098576284733,-5.32294028982398
"PA4275","nusG",0.469776867825029,9.54427188315118,0.0463389427007273,0.34098576284733,-5.32393040619628
"PA2297",NA,-0.328878746554906,9.08211520323837,0.0463178449877217,0.34098576284733,-5.32348091865533
"PA5102",NA,-0.222636119648771,7.38644049171559,0.0462028274013463,0.34098576284733,-5.32102667362578
"PA2697",NA,-0.54985707653078,7.99820549567853,0.0466234160556534,0.341185404275822,-5.32997019916924
"PA0251",NA,-0.470472359007138,7.99904421199101,0.0466067421389272,0.341185404275822,-5.32961725732896
"PA4960",NA,0.406209629508284,8.45394792452309,0.0469563641138928,0.341185404275822,-5.33699015858937
"PA2029",NA,0.404287669950441,7.31111626002265,0.0464639536493174,0.341185404275822,-5.3265893626367
"PA5194",NA,-0.363658253303649,8.50738626773347,0.0468933962586882,0.341185404275822,-5.33566655054254
"PA0496",NA,-0.354309356649519,7.57324875558454,0.0466504853195675,0.341185404275822,-5.33054289993923
"PA3527","pyrC",0.340508224675768,7.71502496433882,0.0467596912394625,0.341185404275822,-5.33284981178722
"PA2230",NA,-0.28744523511951,8.38300162870962,0.046918331198115,0.341185404275822,-5.33619091577397
"ig_290",NA,-0.236632405993946,7.17182423043046,0.0468145774831001,0.341185404275822,-5.33400711358921
"PA1906",NA,-0.196742863611772,7.76235433047968,0.0468549007448117,0.341185404275822,-5.33485643936469
"PA4649","cupE2",-0.297471897447427,7.99840110245513,0.0471361066272887,0.342070146495699,-5.34075816889694
"PA1813",NA,-0.366275317382378,9.00358233950216,0.0473077899090285,0.342894300323425,-5.34434314524138
"PA5030",NA,-0.342285002587934,8.34319661749885,0.0474635696002035,0.343601301400246,-5.3475842101752
"PA3082","gbt",0.312689007137875,8.77795776230585,0.047661991719147,0.344614891106577,-5.35169630148433
"PA4241","rpsM",0.74012645106817,10.3779488962546,0.0479906074589591,0.345646085596893,-5.35846705975729
"PA0518","nirM",-0.686018713681836,9.65474595898485,0.0480300887442657,0.345646085596893,-5.35927724248287
"PA2015","liuA",0.653524681379299,9.66256352075986,0.0481561156543468,0.345646085596893,-5.36185871812674
"PA2307",NA,-0.389494417525232,7.45562245698942,0.0480542574988891,0.345646085596893,-5.35977285591115
"PA1059","shaF",-0.365376377975275,8.18227971447931,0.048101591652711,0.345646085596893,-5.36074274798905
"PA4174",NA,-0.255099688961358,8.01512743092909,0.0480332440264982,0.345646085596893,-5.35934196076319
"PA2698",NA,-0.54714687254873,8.39241401827832,0.0483656709732514,0.345984896281221,-5.36613544788178
"PA0554",NA,0.436898316053442,9.31168290341262,0.0483792439715267,0.345984896281221,-5.36641178076977
"PA2739","pheT",0.307268415856971,9.1822487172989,0.0483635569224468,0.345984896281221,-5.36609240054013
"PA5439",NA,-0.250746657207997,8.05811996172028,0.0484765388362966,0.346061591679935,-5.36839022227711
"PA1916",NA,-0.250197023334838,7.61607685872576,0.048564604827542,0.346061591679935,-5.37017739823653
"PA3288",NA,0.220896899988584,7.98983597957704,0.0485659318493196,0.346061591679935,-5.37020430218357
"PA0123",NA,-0.439701099849945,9.18754459742848,0.0488152871707301,0.34700023410519,-5.37524602503533
"PA1136",NA,-0.345767253315938,8.03177229313755,0.0488018302210429,0.34700023410519,-5.37497463149607
"PA5018","msrA",-0.457699782128927,9.20464782817117,0.0489603708156298,0.347612741049598,-5.37816701127497
"PA5509",NA,-0.394378202904855,8.28499645506921,0.0490638160120793,0.347928502970274,-5.38024412436075
"PA1780","nirD",-0.685163002652041,7.81192422273403,0.0493577901182879,0.349592991233972,-5.38612185037836
"PA3596",NA,-0.237812458520025,8.61398279099272,0.0495040153531657,0.35020826209074,-5.38903176323515
"PA5458",NA,-0.519891653240816,9.22021874324684,0.0497671630600584,0.350255888339268,-5.39424571802029
"PA1850",NA,0.462706047570526,8.21005072721366,0.04980757462994,0.350255888339268,-5.39504385085024
"PA4163",NA,-0.425577643802006,9.330339135177,0.049637339794638,0.350255888339268,-5.39167706623649
"PA4008",NA,-0.250988079684397,7.656664287364,0.0496852507171132,0.350255888339268,-5.39262584343249
"PA1567",NA,-0.243151684527261,7.83349647803551,0.0497754344300582,0.350255888339268,-5.39440913403338
"PA3790","oprC",-0.197852122490627,7.47247533952689,0.0503851604352686,0.35389576972391,-5.40637722800949
"PA2174",NA,-0.725167271960528,8.73636131743153,0.0510750258315712,0.354175243762787,-5.41973561536264
"PA2885","atuR",0.439710632779638,8.09999436757792,0.0510852766851071,0.354175243762787,-5.41993267297991
"PA5471","armZ",0.34313624136561,10.6173708440565,0.0510623473040485,0.354175243762787,-5.41949183156926
"PA0996","pqsA",-0.332964396835124,7.6346982101035,0.0506672156862851,0.354175243762787,-5.41186204422729
"PA4666","hemA",0.311873474933121,8.68113161324275,0.0506594540453547,0.354175243762787,-5.41171154333537
"PA2195","hcnC",-0.303707695954635,7.74866515594225,0.0507390732462807,0.354175243762787,-5.41325423388677
"PA1449","flhB",-0.253907036664243,8.1218538399609,0.051033235045402,0.354175243762787,-5.4189318169464
"PA0367","laoR",-0.252731636344079,7.75175236990892,0.0509006049840178,0.354175243762787,-5.41637622304413
"PA3462",NA,-0.229011798289994,7.5684198677375,0.0509925646792444,0.354175243762787,-5.41814890175485
"PA4605",NA,-0.226785429795772,7.47898183281045,0.0507679782378954,0.354175243762787,-5.41381366154567
"PA4734",NA,-0.222133897197207,9.57967704063974,0.0509096548482441,0.354175243762787,-5.41655082425523
"PA0280","cysA",-0.300388430975008,7.90154863416347,0.0512325971463455,0.354779722022815,-5.42276009511851
"PA3594",NA,-0.305842330924865,7.90399614857185,0.0513729828055031,0.355334816591405,-5.42544645414418
"PA0588",NA,-0.847900070621012,11.1897802881212,0.0516224678329639,0.355629894464445,-5.43020143712829
"PA0567",NA,0.500296295851301,8.74445886068756,0.0515953618092023,0.355629894464445,-5.42968599345092
"PA2567",NA,-0.370435074760881,7.97033984706907,0.0516567490772931,0.355629894464445,-5.43085291483918
"PA3442",NA,-0.352461291511519,8.19241654717765,0.0516416303580984,0.355629894464445,-5.43056565628911
"PA4409","ftsQ",-0.238467656145813,9.44520324409249,0.0518036393298814,0.356225491895455,-5.43363924877349
"PA4940",NA,0.747164201163461,8.99513556079304,0.0519911660398068,0.356269314326202,-5.43718431765322
"PA1488",NA,-0.358331987444913,8.6085679616064,0.0519514481114873,0.356269314326202,-5.4364346038876
"PA4557","lytB",-0.235290921979995,7.55450129377841,0.0519774573389473,0.356269314326202,-5.43692562117804
"PA5560","atpB",-0.618692576322033,10.062448584377,0.0521252360424052,0.356505798337798,-5.43971056052635
"PA5231",NA,-0.317527430317091,8.30958356772726,0.0521465260958507,0.356505798337798,-5.44011109192605
"PA2689","pfeE",-0.408301634013213,8.44751644260706,0.0523323667247462,0.356949090954916,-5.44360001455773
"PA3666","dapD",0.379199560376705,8.73637060407938,0.0523021624488048,0.356949090954916,-5.44303385833586
"PA3453",NA,-0.251374724123357,9.18895231353231,0.052409541977451,0.357062699384482,-5.44504504096249
"PA2030",NA,0.473521007136446,8.59099395500323,0.0531230244736371,0.359907180897607,-5.45829883031254
"PA1301","hxuR",0.402532112782751,9.26936101671644,0.0532019880448231,0.359907180897607,-5.45975410744165
"PA1830",NA,0.372965058278806,8.91726968555696,0.0531694000316415,0.359907180897607,-5.45915379586336
"PA1871","lasA",-0.318660793266302,8.42926998791291,0.0531570311435212,0.359907180897607,-5.45892584387699
"PA1873",NA,-0.302722453356241,7.81045618670143,0.0529928651499773,0.359907180897607,-5.45589503581632
"PA5549","glmS",-0.26901116661385,7.64362915657185,0.0532540625294256,0.359907180897607,-5.46071257829466
"PA0137",NA,-0.268875054673591,8.58099928284049,0.0531882412116384,0.359907180897607,-5.45950092111374
"PA0081","fha1",0.498203353821054,9.39704039386184,0.0536033227935602,0.360521565025997,-5.467115506167
"PA3205",NA,0.409187105960291,12.6299864874849,0.0535363680320033,0.360521565025997,-5.46589145696845
"PA0660",NA,-0.351598713131439,8.62266545670419,0.0536960162236148,0.360521565025997,-5.46880743953015
"PA2479","dsbR",0.339593301561083,8.3909485817019,0.0537116026538731,0.360521565025997,-5.46909163559515
"PA3797",NA,-0.274663040094824,9.1889828764435,0.053596811905305,0.360521565025997,-5.46699654675091
"PA3875","narG",-0.270185241135196,8.02430225095397,0.0535315111592752,0.360521565025997,-5.46580260200701
"PA1775","cmpX",0.583046343809791,9.02453593617822,0.0539195975044919,0.361506392359661,-5.4728758034222
"PA0114","senC",-0.421058922794177,8.52723998936499,0.0541032246660853,0.361967144374992,-5.47620383840979
"PA0691","phdA",-0.344425542044505,7.11833393942896,0.054172370929342,0.361967144374992,-5.47745394371762
"PA0400",NA,-0.230508952493826,8.1241857778635,0.0541557710850218,0.361967144374992,-5.47715398661413
"PA4123","hpcC",-0.264544461899502,8.02379315400891,0.0543365613075625,0.362653520039161,-5.4804156214963
"PA3994",NA,-0.294201729276909,7.80999159194955,0.054411160647545,0.362741070983634,-5.48175812603458
"PA0895","aruC",0.919842237436015,7.82831339654263,0.0546647043740347,0.363569103014704,-5.48630644866954
"PA0998","pqsC",-0.454065122700158,7.88058220648664,0.054711212778414,0.363569103014704,-5.48713834228472
"PA5464",NA,-0.417739235765236,9.19447449656341,0.0547202310978063,0.363569103014704,-5.48729956599131
"PA4704","cbpA",-0.204507914412659,8.29842800769492,0.0549469351298443,0.364664698836987,-5.4913432310805
"PA1000","pqsE",-0.368387978357737,8.03026907490434,0.0550540622101664,0.364965131505598,-5.49324789761645
"PA0320","carO",0.719370781628744,7.75498133271325,0.0553018246769459,0.36518791819812,-5.4976380188819
"PA1774","crfX",0.549285037226156,7.74484003518006,0.0552742933427273,0.36518791819812,-5.49715121752165
"PA5082","dguC",-0.495579020674219,8.98180964668698,0.0552109673816312,0.36518791819812,-5.49603053158813
"PA3148","wbpI",-0.416990331307509,8.03802481831754,0.0553352540456135,0.36518791819812,-5.49822876318714
"PA0090","clpV1",0.372747174828294,9.05399052864911,0.0556654362011047,0.366138320609273,-5.50404335303361
"PA1697",NA,0.238196526776784,8.33828678481876,0.0555804714708494,0.366138320609273,-5.50255059608353
"PA5244",NA,-0.222450391666984,8.15514630670189,0.0556133062895374,0.366138320609273,-5.50312776150266
"PA2974",NA,0.700675318303395,9.49828292546502,0.0559404371394276,0.366720643469581,-5.50885840686246
"PA3286",NA,0.441727049011003,9.41344642697551,0.0558783099808199,0.366720643469581,-5.50777280153678
"PA4116","bphO",-0.255630389766711,10.3973438889808,0.055904320527211,0.366720643469581,-5.50822746321803
"PA1901","phzC2",-0.351341220734117,10.1298959675505,0.0560181871114011,0.366822756889308,-5.5102152082014
"PA2009","hmgA",0.344545782387128,7.74593087391152,0.0561252906222766,0.367116645977198,-5.51208099346275
"PA0709",NA,-0.38719973949339,7.95229466053871,0.0562528863332251,0.367543775599145,-5.51429884895786
"PA4495",NA,0.491113700516202,11.6078249351183,0.0567173281640928,0.369902510165448,-5.52232700336002
"PA3932",NA,-0.405275552672549,8.51155328813401,0.0567392833389373,0.369902510165448,-5.52270478733419
"PA0164",NA,-0.440295304727869,8.18436226942146,0.0570623613070503,0.371269259861077,-5.52824618156991
"PA0183","atsA",-0.301532008453787,8.34388439813415,0.057074782829491,0.371269259861077,-5.52845857036302
"PA5306",NA,-0.580031704807036,10.0538283735968,0.0571568762602338,0.371393799488303,-5.52986101133007
"ig_991",NA,0.961073220835112,8.35765747465448,0.0575988757074398,0.373854088750159,-5.5373754198854
"PA3493",NA,-0.554503439671921,8.48393143685962,0.0579954124007434,0.373959489797143,-5.54406512029287
"PA0171","siaB",-0.413224730030908,9.29746939223823,0.05796070841413,0.373959489797143,-5.54348159080509
"PA0972","tolB",0.293326346733352,9.97018238534667,0.0577310116881173,0.373959489797143,-5.53961000196471
"PA3502",NA,-0.28956513501666,7.41270906474059,0.05796469200062,0.373959489797143,-5.54354859154554
"PA2673",NA,-0.279638336235744,7.75021227932771,0.0579612360796555,0.373959489797143,-5.54349046599777
"PA3950",NA,0.232650541124512,8.63362796562759,0.0579470131708243,0.373959489797143,-5.54325121053426
