"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PA3326_at",-0.814023049129638,9.3736842204856,-6.35110499109183,0.000159258463954669,0.0105575835655342,0.651285907496064
"PA3169_at",0.743911242240054,9.84418897047069,6.32277580285958,0.000164499382996901,0.010684852675609,0.616284728727614
"ig_1255042_1254309_at",1.51074314706024,9.40137412498768,6.32117948121744,0.000164800270081426,0.010684852675609,0.614309341945138
"PA3168_gyrA_at",1.45040158758403,10.5991784391201,6.30139162366949,0.000168580464401692,0.0108111384779346,0.589795070467378
"PA0577_dnaG_at",1.2140964975553,10.2441958494067,6.2408668796194,0.000180744165651768,0.0114665653478004,0.514496187545419
"PA0956_proS_at",0.877084975635848,9.55136025251237,6.11479475179626,0.000209281111622398,0.0131357293465122,0.356101142670637
"PA4743_rbfA_at",0.649015541473345,9.12919759676951,6.0792994267979,0.000218178952937734,0.0132006884395072,0.311124813830443
"PA5427_adhA_at",-1.96491249417739,10.8505078632447,-6.06811383675298,0.000221067936148724,0.0132006884395072,0.296916629332294
"PA0086_at",1.26461891094192,9.2084259207099,6.0644411305054,0.000222025606270862,0.0132006884395072,0.292247826977173
"PA1151_imm2_at",1.99200778901292,8.58326000430303,6.0625227195069,0.000222527639522386,0.0132006884395072,0.289808394802866
"PA4566_obg_at",1.36240101656168,10.4058542963851,6.05868907331502,0.000223534594430342,0.0132006884395072,0.284932092754728
"PA0085_at",1.3447998978624,10.6547558997194,6.05790754795588,0.000223740482025546,0.0132006884395072,0.283937770567897
"PA5041_pilP_at",-0.842456127856149,9.35535116302007,-6.03675924123807,0.000229391269367113,0.0134000840521383,0.257000041780446
"ig_3129728_3129070_at",0.831114120219409,9.0713672949295,6.02126035305364,0.00023363149979804,0.0135139789098867,0.237220171414403
"PA2943_at",1.00300574254002,10.1780023752677,6.01074527865419,0.000236556954386154,0.0135503498143525,0.223782323857979
"PA1155_nrdB_at",1.76771877962995,11.5773577292581,6.00035972001084,0.00023948568860862,0.0135862073345275,0.210495388523759
"PA3524_gloA1_at",1.12386416643591,9.30543317591847,5.95407600837702,0.000253027919467874,0.0142177592843853,0.151104712455693
"PA0922_at",1.67462717568863,10.6475990288944,5.94137385506287,0.000256889101635908,0.0142985443363383,0.134754838267398
"PA2840_at",1.43921473771419,11.4616183188064,5.79251689353468,0.000307262476936505,0.0169425104105175,-0.0584854948623574
"PA1800_tig_at",1.55835058405802,10.5068806365429,5.7792391368925,0.000312253777877863,0.0170583082359203,-0.075869335039541
"PA3162_rpsA_at",1.3027300507173,11.4451229535606,5.71404692246634,0.000338077418336852,0.0182150946317658,-0.161573892295567
"PA2782_at",1.37620862267536,9.19013958991195,5.71036575158408,0.000339603459236312,0.0182150946317658,-0.166430803134677
"PA1776_at",1.19915756185901,10.3444993342253,5.69028010907927,0.000348063338968328,0.0185006639631814,-0.192964648745485
"PA0087_at",0.70720624655617,8.27888024220268,5.67101755062012,0.000356392629434403,0.0187742545862766,-0.218463608979072
"PA3742_rplS_at",2.13779146731023,10.6519455150927,5.66125004431353,0.000360698943629839,0.0188329536939473,-0.231413061757805
"PA0079_at",0.925536632544132,9.35223176159171,5.55819669999636,0.000409751944144493,0.0212064602671273,-0.368845803121993
"PA4670_prs_at",1.12467001695216,10.2624822640446,5.51610595819982,0.000431836825239511,0.0220282836368588,-0.425404295982152
"PA3700_lysS_at",0.978372916304235,9.47453608302783,5.51377260041801,0.00043309845794502,0.0220282836368588,-0.428546942878641
"Pae_tRNA_Phe_f_at",-1.43575753669838,12.3805352022416,-5.48204930341689,0.000450654785964143,0.0227253268135765,-0.471348647132788
"PA3306_at",1.00976845060874,11.5016479286422,5.45277773234921,0.000467542486841199,0.02337712434206,-0.510967632252338
"PA3167_serC_at",1.00172523264685,9.59309710534149,5.4323970863549,0.000479706611401813,0.023783773170342,-0.538623838909793
"PA0510_at",-0.779437862600929,8.92933150549988,-5.33331449506685,0.000543954353313699,0.0267444223712569,-0.673910502926784
"PA4525_pilA_at",-1.37769019562006,7.55257634980014,-5.32344589633999,0.000550848146423178,0.026859537718155,-0.687460841473337
"PA3818_at",1.04951986702224,9.58842527184856,5.30684673537184,0.000562658601276057,0.02713558361976,-0.71028378824858
"PA3164_at",0.736454733903418,9.46390543834326,5.30262243594057,0.000565707929700081,0.02713558361976,-0.716098186621461
"PA3107_metZ_at",1.51675530209439,10.2483404300732,5.29280196297495,0.000572866450721206,0.0272573553165735,-0.729625003651309
"PA2975_rluC_at",0.814982457296859,9.990959072192,5.26455729906504,0.000594008934941062,0.0277185609849199,-0.768605512626613
"PA3966_at",0.597362207216358,9.16528168501323,5.26351893662308,0.000594802170301862,0.0277185609849199,-0.770040709427339
"PA1894_at",-0.862029439686374,9.40481829597992,-5.25530533926962,0.000601117443044377,0.0277185609849199,-0.781398701774239
"PA0084_at",1.03032511556377,10.3075474478596,5.25500230016943,0.000601351831537246,0.0277185609849199,-0.781817935381502
"PA0963_aspS_at",1.40729478312219,9.21899016307596,5.21617608747718,0.000632218822685395,0.0289154345259211,-0.83563887537489
"PA4918_at",1.39504929781432,10.7271202968033,5.16307104895236,0.000677253285372997,0.0307368798746206,-0.909599018183173
"PA4433_rplM_at",1.5344513220213,11.6384355056552,5.0689752506134,0.000765825578172759,0.0344913810016739,-1.04162975189635
"PA1555_at",-1.57181385623668,10.9987333064016,-5.03721548213822,0.000798492404360424,0.0355770090126155,-1.08647707647181
"PA4526_pilB_at",-0.541201414660863,8.34953247473902,-5.03389847660635,0.000801990203165739,0.0355770090126155,-1.091169205096
"PA2627_at",1.00859560275023,8.88060367916566,5.01822020142799,0.000818749045388313,0.0360493982670974,-1.11336830570507
"PA0671_at",0.786407123717479,8.23704421996696,5.01077270932144,0.000826842311030297,0.0361360713709537,-1.12392553227185
"PA3414_at",1.42636634045859,9.57239139177882,4.98570437424691,0.000854726930501329,0.0370167122020499,-1.15951905355062
"PA0200_i_at",-1.20805497275597,10.0424266494815,-4.98146655448059,0.000859540605369634,0.0370167122020499,-1.16554496655122
"PA3980_at",0.79423035342742,9.64734204982067,4.92562015625353,0.000925791296758516,0.0395183485348347,-1.24519273415651
"PA2793_at",0.64247452483534,8.2185363567393,4.92139355778273,0.000931025499380005,0.0395183485348347,-1.25123865834238
"PA3741_at",0.798424668835196,8.64557121379304,4.90059586275595,0.000957251617555465,0.0403413181684089,-1.28102547440007
"PA1440_at",0.858854524877319,11.6670247854699,4.89264180819543,0.000967491970903432,0.040447590878543,-1.29243358130194
"PA4006_at",0.990520190883052,8.76704721015943,4.88802937378181,0.000973484390636121,0.040447590878543,-1.29905306525579
"PA0576_rpoD_at",1.52636530281669,11.4031599020046,4.8748057155369,0.000990887888849828,0.0408827870224754,-1.31804751927225
"PA2743_infC_at",0.584673911686664,12.81700811144,4.85269847327592,0.00102073845339164,0.0418219227431299,-1.34985751503639
"PA4528_pilD_at",-0.52306134031431,8.97423781977301,-4.8381284932647,0.00104094209576142,0.042355574930982,-1.37085989993247
"PA4748_tpiA_at",1.31595835897008,9.34797110505389,4.827893773963,0.0010553923144571,0.0426020694491146,-1.38563098290444
"PA2643_nuoH_at",-0.5873680226285,8.4850083459426,-4.82365422551169,0.0010614413913593,0.0426020694491146,-1.39175396417012
"PA3655_tsf_at",0.791417195669846,10.640312854997,4.7735831367038,0.00113578636116567,0.0452779698032261,-1.46426076276211
"PA2685_at",0.522033747091259,8.42672310998677,4.76773266309093,0.00114483333119512,0.0453323265372566,-1.4727557080457
"PA5173_arcC_at",-1.62901491881439,9.34187358299863,-4.75264602954333,0.00116852359080192,0.0459619279048757,-1.49468382867564
"Pae_tRNA_Asn_s_at",1.67302076079225,8.61920545379461,4.73701522933737,0.00119362733448506,0.0466384190295485,-1.51743657112911
"PA3170_at",0.786740247027165,9.2937407187985,4.73029788798626,0.00120459388363971,0.0467572625886467,-1.5272250923568
"PA1804_hupB_at",-1.34501167549896,10.0295213509916,-4.72494182549442,0.00121341592461464,0.0467918559165124,-1.53503448545266
"PA0113_at",-0.648478226480687,8.07267728811061,-4.70960328365041,0.00123906802804696,0.0469419240084698,-1.55742102607796
"PA4325_at",1.15507065692554,9.90276868414723,4.70900140057605,0.00124008646625875,0.0469419240084698,-1.55830014322809
"PA3186_oprB_s_at",-1.24788423609695,11.6066650467997,-4.70694951021239,0.001243565232073,0.0469419240084698,-1.56129753800044
"PA3620_mutS_at",0.619630053717001,9.31379857222938,4.70367856570942,0.00124913255412369,0.0469419240084698,-1.56607694033626
"PA1395_at",0.712731207726646,8.97500472453839,4.69676770935676,0.00126098377688533,0.0470873688836928,-1.57617978638713
"PA3308_hepA_at",0.787979957302051,8.3452602459012,4.68197886586243,0.00128675400845488,0.047569461038059,-1.59782172064485
"PA1550_at",-0.492981477935396,9.39032090564248,-4.68012783498223,0.00129001928238804,0.047569461038059,-1.60053266146586
"PA2249_bkdB_at",0.869554309303259,7.93222085476684,4.64201840670702,0.00135926901825206,0.0496016706030615,-1.65645220972516
"PA3179_at",0.998067663607207,9.58061168800231,4.64058846752121,0.00136194417588067,0.0496016706030615,-1.65855435308397
"PA1157_at",0.604339456590951,8.76088703106192,4.63531895254237,0.00137185155758171,0.0496559766241232,-1.66630348216865
"PA3570_mmsA_at",0.850235827458595,8.73101679071203,4.62120531526794,0.00139877150276407,0.0500702582639292,-1.68707740261965
"PA2644_nuoI_at",-0.673391185144768,8.09732829400405,-4.62042832988199,0.00140026993449972,0.0500702582639292,-1.68822185331178
"PA5172_arcB_at",-1.98969697318507,10.4122451988904,-4.61281798065657,0.00141503837727309,0.0500931371206672,-1.69943584497878
"PA2702_at",0.626735926240617,8.00566018527914,4.61135811036643,0.0014178904913816,0.0500931371206672,-1.70158790873475
"PA1356_at",-0.53211066306898,9.50123510967813,-4.59676045991357,0.00144675243585816,0.0505215671721873,-1.72312322470691
"PA0985_at",2.08538721637188,8.35416686916803,4.59656498122777,0.00144714319527113,0.0505215671721873,-1.72341180650773
"PA0713_at",-1.09772619232433,10.3156792614287,-4.58147362048719,0.00147765636920099,0.0511133838566911,-1.74570686654578
"PA3701_prfB_at",1.17427093986374,9.68593665948273,4.57963457999175,0.0014814218033041,0.0511133838566911,-1.748425903882
"PA0768_lepB_at",0.442704209372803,9.85283743780781,4.57403756977772,0.00149294536622109,0.0512114980273515,-1.75670400418904
"PA3613_at",-0.792377492244437,9.99113713997652,-4.56648991207282,0.00150863809801835,0.0514506634584294,-1.76787399700204
"PA4004_at",0.696917583744339,9.8620856026332,4.55190570389253,0.00153946608144307,0.0521746138782274,-1.78947981562626
"PA3731_at",0.778500707355464,10.8888084055473,4.54813233535527,0.00154755210655759,0.0521746138782274,-1.79507465023506
"PA2930_at",0.70215340347561,8.39645800037339,4.53398656948508,0.00157827449643801,0.0529080655055923,-1.81606622386016
"PA3806_at",0.888873676565961,9.96348970801161,4.51386045411894,0.00162312130397273,0.0541040434657576,-1.84597963690277
"PA2742_rpmI_at",0.724470314432009,13.3483334908006,4.48269565294461,0.00169529116167371,0.056191086671429,-1.89240914231426
"PA2629_purB_at",1.23595896411612,9.74724467828616,4.47870433138616,0.00170478042613318,0.056191086671429,-1.89836500647197
"PA2274_at",-0.798439988283452,9.06196124271445,-4.46998828938687,0.001725701620179,0.0562811395352697,-1.91137865184137
"PA0907_at",1.77322622697909,9.6665210269096,4.46962032744879,0.00172659089082776,0.0562811395352697,-1.91192827141217
"PA5377_at",-0.584922084158798,8.58020041791291,-4.4416876716343,0.00179555592725039,0.058207582257018,-1.95370453372254
"PA3850_at",0.554762624479135,9.85183441357164,4.42829510873514,0.00182966616763728,0.0589892370986883,-1.97377201077068
"PA3475_pheC_at",-0.569306820096577,8.1533320297691,-4.37584279632732,0.00197011167155399,0.0631720590335246,-2.05259935359235
"PA2379_at",0.884865400999432,8.61174313577259,4.35698203490631,0.0020234048290356,0.0645302080611354,-2.08103411787176
"PA2647_nuoL_at",-0.712477655628616,8.30393989058682,-4.3454076120431,0.00205687378370033,0.0652449210958708,-2.09850735630443
"PA4315_mvaT_at",-1.20000232100173,12.4346376807653,-4.34063264640601,0.00207085378164161,0.0653370979234517,-2.10572103427548
"PA4492_at",0.468519360736945,9.48601443368076,4.33519307874495,0.00208690383750914,0.06549325873034,-2.11394243225774
"PA1823_at",-0.394937820017903,8.49286276528702,-4.32194892890065,0.00212654257947486,0.0663841334333422,-2.13397611726824
"PA1746_at",-1.54311158692618,9.45851353539848,-4.30271621448025,0.00218554830093243,0.0678670261868492,-2.16310962728738
"PA5554_atpD_at",-1.21237948365452,8.3830065542598,-4.29105156628841,0.00222218825297805,0.0686435114794268,-2.18080283819066
"PA1865_at",0.582586634306207,8.29773789833122,4.28591774561996,0.00223852223483704,0.0687879228413464,-2.18859559888473
"Pae_tRNA_Ile_f_at",2.56959872007999,8.89311723159421,4.26945454007812,0.00229177564992844,0.0699499132271236,-2.21360880906202
"PA3101_xcpT_at",-0.55813664273953,8.94261942466625,-4.26693396929013,0.00230004799424779,0.0699499132271236,-2.21744154040779
"PA1041_at",-1.94756955158226,10.2769952547704,-4.24971767954073,0.00235741290116316,0.071326851881347,-2.24364243609012
"PA4840_at",0.564598422673352,8.26353389622876,4.23279873366885,0.00241528176583755,0.0727049102981712,-2.26942832203252
"PA1048_at",-0.754707826859221,9.26948885337353,-4.2252636069847,0.00244154231597198,0.0731223333209881,-2.28092440766707
"PA4565_proB_at",0.902212827982671,10.3596424684438,4.21657213034604,0.00247221285788017,0.073401485794667,-2.29419379589655
"PA3084_at",0.454126814185894,8.20866696473273,4.21557859284599,0.00247574502934555,0.073401485794667,-2.29571126209501
"PA0459_at",-0.742970383560685,8.64335173850205,-4.21018752635452,0.00249500543542476,0.0736026603450303,-2.30394744937674
"PA0111_at",-0.516031221588094,8.8400450845186,-4.19488716815113,0.00255054657726015,0.0748667900787807,-2.32734285331851
"PA1071_braF_at",-0.402063632094322,9.05443524538449,-4.18229979168256,0.0025972309817204,0.0756405947674424,-2.34661236592556
"PA4564_at",0.552301537521915,8.16536582674202,4.17559820931353,0.00262245800668244,0.0756405947674424,-2.35687979504327
"PA2646_nuoK_at",-0.676305662765094,8.96553482296084,-4.17300050374334,0.00263230699734347,0.0756405947674424,-2.36086125171125
"PA2896_at",1.20291326881222,10.1668038552894,4.17270589139035,0.00263342649061761,0.0756405947674424,-2.36131285294589
"PA2900_at",0.73740716783764,8.80225055917633,4.17071353329518,0.00264101059696494,0.0756405947674424,-2.3643671602984
"PA4450_murA_at",0.883534842898218,10.4446275630338,4.1609566311237,0.00267848986397701,0.076343430905625,-2.37933187646294
"PA2775_at",0.51110609659596,8.25404709438235,4.13134065302375,0.0027957771504971,0.0792337019665497,-2.42482927544765
"PA0918_at",-0.754397566637996,10.1832053421988,-4.12560145379275,0.002819134180736,0.0792337019665497,-2.43365885288757
"PA0734_i_at",1.10867249160954,10.5187010304046,4.12303716612687,0.00282963744718423,0.0792337019665497,-2.43760526235363
"PA4922_azu_at",-1.06810464242675,12.9583908405767,-4.12206944860028,0.00283361205338,0.0792337019665497,-2.43909478243951
"PA0958_oprD_at",-1.72118273529341,9.81639971516799,-4.11555158610013,0.0028605380125191,0.0796093126125599,-2.4491301880174
"PA4607_at",-2.00204780481839,11.6309300613099,-4.10349412223159,0.00291107155240618,0.0806353153013919,-2.46770875904228
"Pae_tRNA_Arg_s_at",2.26939472302957,9.51134446786533,4.095736629256,0.00294408695900362,0.0811687526080438,-2.47967133772559
"PA3729_at",0.633692257254943,10.0054720515349,4.09163757753901,0.00296169347671666,0.0812743791285037,-2.48599536570953
"PA0642_at",2.04526387928503,7.61131772837762,4.07863616189088,0.00301828553174696,0.0824439103579032,-2.50606772782544
"PA3163_cmk_at",0.767849410253881,8.96203617435018,4.05787312025366,0.00311106832745637,0.0845866503778459,-2.5381660882341
"PA4745_nusA_at",0.830703080513263,10.9941801011487,4.04115211773826,0.00318799991514558,0.0862807316484353,-2.56405403343801
"PA3165_hisC2_at",0.748951739637009,8.3066361114955,4.02659467280714,0.00325662978912134,0.0877356883827211,-2.58661995090447
"PA3263_at",0.697702367584249,9.36037826419143,4.01630339778922,0.00330609654430212,0.0886634982335569,-2.60258820104422
"PA3732_at",0.976179648124395,9.97330787640543,3.99617472678625,0.00340517817058876,0.0909074715225053,-2.63385720722646
"PA1127_at",0.591705978146409,8.67914812140485,3.98626241752965,0.00345512886927196,0.0918254969761466,-2.64927331913723
"PA3616_at",1.71419481279469,9.09980449906888,3.97670520365346,0.00350402970848125,0.0927075124665442,-2.66414821323193
"PA2482_at",0.538222764329037,9.41143225070086,3.97161002425811,0.00353040064976851,0.0929882314001526,-2.67208279026153
"PA4736_at",-0.557439537825267,7.87080963939584,-3.96300103599305,0.00357543921881742,0.093755961737879,-2.68549627411595
"PA4053_ribE_at",0.87749167401738,9.43108914536279,3.95551823313141,0.0036150830489365,0.0943760618970149,-2.69716214555512
