Name,Score
gltB,0.317028986
pdxA,0.317500797
thiL,0.31768536
rpsQ,0.317985765
PA1474,0.318033537
hupB,0.318399518
purH,0.318407783
PA2775.1,0.318457125
glcC,0.318536587
PA4195,0.319071461
PA4579,0.319094676
PA5504,0.319131026
PA4862,0.319413452
PA5402,0.319725296
PA3133.1,0.319732228
tpbA,0.320106829
infA,0.320700368
PA5217,0.320780452
PA3733a,0.321644884
PA0775,0.3219086
dsbG,0.32271279
tolB,0.322834512
pqsB,0.322919987
nadD2,0.323134071
purM,0.32354314
wapP,0.323557539
ubiG,0.323654469
PA3791,0.323876315
P32,0.324195091
PA3573,0.324467548
rhlA,0.324685235
PA4634,0.325264994
PA4718,0.325393716
PA4827,0.325737958
cobD,0.32578897
PA2563,0.325829836
mreC,0.32597478
algI,0.326107746
PA3136,0.32621137
aat,0.32640858
PA0163,0.326974437
PA2105,0.327264452
choE,0.327327578
PA3722,0.327355846
PA2827,0.327451695
PA3981,0.327471421
phrS,0.327701626
lspA,0.327873937
nppD,0.328020402
PA0428,0.328174784
wbpJ,0.328296498
PA2542,0.328339178
PA1627,0.328946515
PA2092,0.328976729
pabC,0.329085116
PA2423,0.32911601
hsbD,0.330050998
PA1404,0.330078125
fusA2,0.33013313
acnB,0.330251833
PA1574,0.331053446
PA2252,0.331208161
cysS,0.331273883
PA2541,0.331737818
PA5528,0.331806125
dacC,0.332866584
PA2198,0.332956296
tyrZ,0.333181611
aphA,0.333758368
pslE,0.333929004
PA0392,0.33439592
nuoN,0.334714696
aauS,0.335249947
PA3205,0.336371528
PA1218,0.336627351
PA4724,0.336765742
hutU,0.337264903
PA5318,0.33822123
PA2875,0.338545703
PA1076,0.338729829
himD,0.339562134
PA1913,0.339565052
PA0098,0.3399338
fimV,0.340115385
aatQ,0.340452662
PA5463,0.340831238
PA3140,0.340919436
PA2710,0.341090214
icmF2,0.341408989
PA3131,0.341409326
pprB,0.341470246
sth,0.341552972
PA4895,0.341618655
PA1601,0.342046541
PA1280,0.342256383
PA0712,0.342371534
PA2713,0.342732612
PA0216,0.342998855
dapE,0.344202899
PA1530,0.344277973
PA2992,0.344961422
PA1837,0.3452343
grpE,0.345835901
PA3532,0.346051126
wapG,0.346190628
bexR,0.34682818
pfeA,0.347146956
polA,0.347746928
PA4362,0.347784507
PA1473,0.34865726
hsiH2,0.348740835
murE,0.349214375
PA2312,0.349306238
PA3599,0.349486376
PA2725,0.349490407
PA1216,0.350015939
PA4674,0.350018125
fleQ,0.35070789
wspF,0.351291042
pslB,0.351530455
PA0495,0.351609818
PA5412,0.352510866
fliE,0.352621656
PA1836,0.352707962
nppC,0.352884922
PA1782,0.353300267
ada,0.353522474
PA5409,0.353582327
PA2281,0.353659529
PA1062,0.35384125
tolQ,0.354523047
gidB,0.355029586
dapA,0.355185995
ig_104,0.355297257
PA1677,0.355730126
secF,0.355753905
PA0663,0.355904
PA0979,0.355954224
PA1200,0.356014577
PA2163,0.356072681
PA3261,0.356352537
coaD,0.35642765
PA2724,0.356710233
PA0371,0.357347785
folD,0.357421875
waaC,0.357603129
PA2093,0.35766656
efp,0.358097365
cynT,0.358304112
phzC2,0.358941664
phuR,0.35926044
PA1937,0.359897992
PA3001,0.360059607
PA2847,0.360216768
codA,0.360535544
PA1185,0.360650287
alkB2,0.360854319
eutB,0.361413043
shaF,0.361810647
muxC,0.36193269
PA4642,0.361956906
PA3025,0.362129423
ccmA,0.362904173
proC,0.363085751
plcB,0.363601679
PA2705,0.363788582
cysK,0.363902076
trpB,0.364027056
PA3783,0.364042078
PA2506,0.364130435
lepB,0.364234264
gidA,0.364800347
PA3458,0.36493083
PA0068,0.365317182
PA0747,0.365574459
PA2118a,0.365635958
PA2485,0.366583502
pheC,0.366653949
PA2693,0.366863905
PA4786,0.367417016
PA3042,0.36779855
PA2123,0.367867389
gloA3,0.368186165
PA5201,0.368206522
ig_513,0.368894074
hmgR,0.369324685
PA0064,0.369461269
rhlI,0.369706219
PA4612,0.369849348
PA3953,0.370087753
PA3880,0.370469287
gpuR,0.371055148
PA4832,0.371151482
oprH,0.371234109
PA0665,0.37153143
PA5333,0.371610685
laoR,0.372330252
hmgA,0.372409854
glpM,0.372445513
aruD,0.372578388
rppH,0.37264036
pslG,0.372967804
PA5180,0.372987468
PA3440,0.373465911
dxs,0.373953061
PA5046,0.374146563
PA4775,0.374388123
PA5369.1,0.374561683
kynA,0.374601822
gbdR,0.375810759
nqrB,0.376318599
PA4785,0.376329808
PA0760,0.376612184
PA5257,0.376900017
PA1934,0.377114321
PA3090,0.377717391
cobJ,0.377749442
PA1541,0.377814619
PA4336,0.378488774
arsB,0.378691595
hisB,0.379260489
recD,0.379343322
bfmS,0.379662098
PA0119,0.380405106
PA2763,0.381228996
fgtA,0.381574753
lptH,0.381855188
xdhB,0.382020338
gcvP2,0.382531081
PA2930,0.382542338
PA1875,0.382568476
PA2704,0.382733489
PA2676,0.382849857
PA1766,0.383308924
tatC,0.383487408
fklB,0.383633803
PA4114,0.384087787
PA1089,0.38412496
bolA,0.384246164
pagL,0.384813558
rnpA,0.385282799
vqsR,0.385349103
algP,0.385361957
glcD,0.385697302
PA5294,0.386112171
cobB,0.386675167
fadH1,0.386785618
PA2036,0.387312719
relA,0.387456392
PA1789,0.387950271
PA1684,0.388969924
ddlA,0.389343529
pscI,0.389862926
dadA,0.390350942
PA4289,0.390402934
wbpL,0.390655039
lis,0.391110223
PA1842,0.39113803
PA0270,0.391543384
mdcC,0.391798649
algL,0.392094358
PA4782,0.392109071
PA1117,0.39215313
hsiJ2,0.392413134
PA1192,0.392545371
PA0756,0.392591494
metY,0.392731909
lysC,0.392941852
PA3995,0.393104676
aqpZ,0.393361312
PA2378,0.393761151
glcF,0.394644565
PA1865,0.394648667
rpmH,0.394824098
nuoE,0.395282117
PA0226,0.395650515
phhA,0.395833333
PA1133,0.396032049
PA1416,0.396413583
PA4838,0.396795116
PA1870,0.397194772
PA5191,0.397205544
PA4280.1,0.3981511
ig_347,0.398756611
PA3259,0.39958544
apaH,0.399744979
PA5364,0.400051866
ansB,0.400382531
PA4404,0.400610454
PA1749,0.400694745
PA5397,0.400701307
PA4816,0.401265801
braB,0.402173913
PA1134,0.402518123
PA2091,0.403251514
hpd,0.403596054
PA1578,0.403662724
pcr4,0.403889066
pvdG,0.404845394
PA2094,0.40516417
glpT,0.405188859
PA1752,0.405635433
PA1648,0.405801721
gcvH1,0.406065179
PA3808,0.406408901
PA3784,0.406439273
sppD,0.406628588
PA3665,0.407008407
fliG,0.407608696
PA0935,0.407766507
PA3804,0.407922115
Pae_AF,0.408514493
ccmH,0.40890402
tatB,0.40939511
fliQ,0.409945808
PA4041,0.410530332
mutL,0.41058336
PA1497,0.410902136
PA0813,0.410911866
PA3846,0.410960566
nuoM,0.412496015
rep,0.412894028
PA5521,0.413929847
PA1965,0.41402018
folP,0.414435904
acsA,0.414585486
ygdP,0.414727447
hemL,0.414855072
nrdR,0.415070969
PA1214,0.415364998
PA2533,0.415871805
PA5551,0.41600255
PA4690.1,0.416321326
PA1768,0.416842266
lasR,0.416855227
str,0.41759643
PA5030,0.417779473
PA3775,0.418233982
PA1145,0.418542541
hudR,0.418924075
ispA,0.419451613
nmoR,0.419573263
PA5159,0.419836957
PA4388,0.419934899
tufA,0.420196632
PA4657,0.42054677
PA4331,0.420784189
colR,0.420808016
PA2282,0.421213277
flgC,0.422035446
fapC,0.422101449
phzE2,0.422378068
PA5547,0.422739412
nuoL,0.423334396
narL,0.423653172
dsbR,0.423739795
opdB,0.423971948
PA5494,0.424125483
gor,0.424141232
PA3349,0.424619669
PA4703,0.424928275
PA1882,0.424961923
pvdH,0.425247051
PA1837a,0.425565827
pvdP,0.425884603
PA5246,0.426173216
PA0398,0.42625226
ruvA,0.42630825
PA2332,0.426714823
PA0032a,0.427478483
PA4096,0.427797259
PA0221,0.428116034
hudA,0.428368528
psCA3,0.429403359
PA3202,0.429641915
sadB,0.429709914
PA3288,0.430253691
PA4344,0.430406428
gatB,0.430524182
hsiA3,0.430666242
lsfA,0.430985018
PA5430,0.431133155
PA2190,0.43115942
PA3871,0.431303793
ppiA,0.431622569
sicX,0.431638276
PA2135,0.431907286
lip2,0.431941345
pyrH,0.432604586
PA1599,0.432616784
PA4513,0.432697892
kup,0.432784475
PA5514,0.433803892
PA3074,0.433826462
PA3225,0.434037528
aruE,0.434172777
pauB4,0.434566959
shaE,0.434810328
PA4520,0.435008773
glmU,0.43544788
PA3211,0.435532996
exaC,0.435688406
PA5472,0.436093094
fimU,0.43617885
ppiC2,0.437237696
PA5198,0.437599578
PA4604,0.437998087
PA1644,0.438158419
PA0479,0.438313734
PA3963a,0.438316863
mexA,0.439728095
PA5149,0.439743794
bkdR,0.439776072
napD,0.439910743
PA2680,0.440229519
PA1106,0.440434562
PA1738,0.440548295
hcnB,0.44086707
PA4008,0.441053033
aprX,0.441434567
PA1487,0.441504622
phuV,0.441715073
PA4963,0.441793883
pvcD,0.442610902
motA,0.442718574
PA2298,0.442840392
aroB,0.44293155
PA1332,0.442931867
argR,0.443098502
ig_311,0.443329135
fabZ,0.443709305
PA3684,0.443863536
phzC1,0.444054829
PA2067,0.444373605
PA3529,0.444532056
PA5226,0.444567086
metR,0.444722797
PA1044,0.444868371
cupB4,0.445011157
PA0215,0.445631438
etfA,0.446139583
speC,0.446441531
PA2066,0.446605037
PA4915,0.446929032
PA2022,0.447428311
PA2918,0.447916667
PA3235,0.448785252
glyA1,0.448836468
laoB,0.449155244
Pae_5S,0.449446776
PA2070,0.44947402
PA0148,0.44981943
PA4089,0.450749123
PA5307,0.451268123
xcpT,0.451386675
PA2683,0.451705451
PA3368,0.451828307
grxD,0.452032925
mmsR,0.453262114
PA1158,0.453290322
PA5527,0.453445529
PA0804,0.454025181
glpG,0.454574434
dguA,0.454788249
argC,0.455084923
phzM,0.455169783
hsiC3,0.455849538
PA1943,0.456168314
PA2990,0.45631251
PA0138,0.456314384
ileS,0.456588659
PA4035,0.456695918
PA4923,0.456823545
ig_495,0.457077451
PA5330,0.457661873
PA2083,0.457762193
fdnG,0.457816063
PA0436,0.458080969
coxB,0.458603586
PA0457.1,0.458718521
PA0444,0.45898512
PA4790,0.460129721
PA0536,0.460243544
PA4603,0.461268728
PA4466,0.461400734
tonB1,0.46155526
PA5245,0.461660125
PA3794,0.462238094
metG,0.462402857
aotQ,0.46290396
cobP,0.463026619
PA1413,0.463265593
PA5271,0.465094039
PA2417,0.465268654
sfa2,0.465731591
PA2736.1,0.466369142
rmd,0.466997329
betX,0.467455621
htrB1,0.467705115
rluA,0.468297101
PA1297,0.468456869
laoA,0.46891935
eptA,0.469238126
estX,0.469731452
hcnC,0.469875677
PA2772,0.469968876
PA3955,0.470049599
lhpH,0.470108696
alpB,0.470312005
PA1271,0.470641784
mcpK,0.470864411
PA2564,0.471194201
PA0978,0.471919857
cupA1,0.471956003
PA4139,0.471957268
PA3081,0.472031403
PA0571,0.472107109
PA3579,0.472338802
PA0474,0.472425885
laoC,0.473278007
xseB,0.473927554
PA4327,0.474019764
phzE1,0.47433854
PA3350,0.475507818
PA2745,0.475584578
PA0862,0.47563257
fumC1,0.475763101
pcnB,0.475842539
PA4998,0.476167174
PA4702,0.476251195
amiA,0.476558944
PA3143,0.476779514
PA0656,0.476917207
PA3250,0.47699727
osaR,0.477000121
PA3207,0.477298741
PA2793,0.477643534
rnt,0.477807971
PA3070,0.478246101
PA5196,0.478246365
PA1402,0.478635968
PA0268,0.478801403
wbpB,0.478870096
pvdQ,0.479120179
fruA,0.479747873
dctA,0.479834916
PA5545,0.479969477
PA1769,0.480118779
glmR,0.480655439
PA2087,0.481032834
PA4346,0.481877146
nuoK,0.481989162
PA2870,0.48225868
ccoO1,0.482307938
dbpA,0.482573107
cprS,0.483081149
blc,0.48311329
PA4396,0.483386436
sss,0.483901817
fahA,0.484148551
PA2804,0.484166349
dapD,0.484196081
cbcX,0.484479466
PA0777,0.484547882
PA0955,0.485507246
pyeM,0.485692484
PA3972,0.486074018
PA1333,0.486167267
ig_721,0.486408928
PA2328,0.486452024
vreR,0.486837085
PA0306a,0.487089576
PA0361,0.487488648
arnT,0.487519827
siaD,0.487727128
PA0379,0.48778603
PA3228,0.488293967
hcnA,0.488683456
PA3786,0.488744754
PA4389,0.489212464
xcpU,0.489639783
PA3760,0.490596111
PA1189,0.490652423
hsiJ3,0.490844567
PA3199,0.490861623
P35,0.490914887
fda,0.49127521
PA0791,0.491847826
PA4617,0.491871215
PA2662,0.492019889
PA0136,0.492560092
PA5408,0.492695032
PA4699,0.49277331
atpB,0.492944925
atuC,0.493146318
ig_773,0.493323159
PA1322,0.493465094
soxG,0.494086227
PA4605,0.494102646
ig_367,0.494310423
PA4372,0.494421422
mucR,0.49446776
moeA1,0.494740198
trpE,0.494944471
PA3962,0.494985212
dusA,0.495005707
PA5081,0.495230828
PA3695,0.495377749
ig_432,0.495578906
PA1358,0.495612362
lytB,0.495696525
PA4972,0.496171605
recC,0.496652853
dppA3,0.49682971
PA3181,0.497088288
orfX,0.497609181
PA1692,0.497735507
PA3403,0.497901564
pdxY,0.498283098
tyrS,0.498343711
PA4517,0.498588068
ntrC,0.498884284
PA3952,0.499079202
PA2955,0.499094613
PA1392,0.49920306
ahpC,0.499805157
PA0701,0.499840612
PA4129,0.500159388
sbrR,0.500351811
PA2878,0.500478164
sppC,0.500796838
PA5231,0.50079694
aruG,0.500906207
fliC,0.501100426
arr,0.501366431
PA1617,0.501674206
PA3272,0.501813235
exoY,0.502479969
PA4948,0.502717187
mqoB,0.50295858
ig_488,0.503624571
PA3837,0.504303475
PA2177,0.504941026
PA3847,0.505150706
PA1859,0.505578578
nirH,0.505739383
PA1540,0.506144743
dgcH,0.507767761
PA0061,0.508001153
thrH,0.508044307
PA2086,0.508128785
oprG,0.508447561
PA3911,0.508766337
PA3067,0.50887574
PA4181,0.508966043
PA1442,0.509043195
ggt,0.509085113
clpB,0.509498219
mep72,0.509583834
PA4337,0.510873712
feoB,0.511246294
PA2502,0.511255246
PA0207,0.511606736
PA1975,0.51163532
PA5390,0.512272872
rplQ,0.512309387
PA5139,0.512399847
PA4580,0.51243903
maiA,0.512681159
PA1323,0.512993619
secG,0.512997675
PA2937,0.514216391
cyoE,0.514307516
PA4610,0.514823079
PA0219,0.515070584
PA0863,0.515141855
PA0885,0.516098183
PA3275,0.516596719
PA2805,0.516719967
PA0255,0.516938804
rahU,0.516978253
PA5352,0.517054511
pvdN,0.517373287
phaC1,0.517663043
PA4873,0.518122854
PA1918,0.518329614
pslK,0.51840847
hsiF2,0.51864839
PA4692,0.518869909
PA0147,0.518967166
PA2606,0.519202652
PA2698,0.51963439
spoT,0.52012609
rsmY,0.520561046
PA0476,0.520879821
PA4390,0.520949239
PA4152,0.521198597
PA3423,0.521556658
cosX,0.522154925
sfnG,0.522192029
PA4980,0.522237439
phzF1,0.522473701
PA0881,0.522795119
creB,0.523234513
PA3260,0.523426872
PA4369,0.524193993
dguC,0.524990462
fha2,0.525342684
PA5228,0.525753529
PA2608,0.525980236
PA0481,0.526123854
pchR,0.526172053
PA3340,0.526234673
PA3304,0.526613123
PA1039,0.526617788
glpF,0.527279664
PA5108,0.527286415
pnp,0.528269285
flhA,0.528473945
PA3662,0.528642002
PA3027,0.528793346
PA3696,0.528849219
agtA,0.529568867
PA1813,0.529809636
PA1298,0.529813382
hsiG2,0.53108065
PA2350,0.531476536
hocS,0.532641301
irlR,0.532667136
PA1924,0.53267453
PA1550,0.533312082
oprB,0.533733289
PA4966,0.534268409
PA4164,0.534587185
hisS,0.53482487
bcp,0.534873188
atsA,0.535224737
cdhR,0.535322297
slyD,0.535476212
PA4875,0.535673407
PA5160.1,0.535862289
rdgC,0.536081558
PA1874,0.536112149
PA1041,0.536181065
fabB,0.536185708
PA0941,0.536532194
siaB,0.537456168
sspB,0.537774944
PA1213,0.53809372
PA0696,0.538412496
PA1067,0.538731272
PA1046,0.538949275
PA4913,0.539107211
PA2084,0.540006376
cobN,0.540325151
pvdO,0.540643927
norC,0.54076087
PA0730,0.541409975
PA5424,0.542076227
PA0948,0.542102868
PA5395,0.542237807
trxB1,0.542308109
PA1925,0.54351291
flgL,0.543831686
PA1484,0.544150462
dnaA,0.544166954
PA0284,0.544469238
bfrA,0.544788014
PA1651,0.545211751
PA1042,0.545289855
aspA,0.545437129
yeaZ,0.545627155
chiC,0.546381894
PA2588,0.546623948
lppL,0.546703012
roxR,0.546805438
PA3483,0.547290766
PA2098,0.547500954
PA0439,0.547554348
aruF,0.54795799
pcaQ,0.548264021
PA1817,0.548294549
PA4360a,0.548613325
PA4781,0.548932101
PA4113,0.549027089
PA0987,0.549408623
fppA,0.549888428
PA2746,0.549921625
cttP,0.550429054
PA0317,0.551161657
tse4,0.551709266
PA4087,0.551801084
hcpA,0.55211986
PA1535,0.552272123
Pae_M2,0.552536232
PA2026,0.553151583
opmQ,0.553319563
PA4713,0.553863841
dksA2,0.553937187
PA3902,0.554617549
PA2075,0.55524328
cupB5,0.555307619
PA2597,0.555513163
ipk,0.555706522
PA2142,0.555894697
PA3274,0.55615942
PA3316,0.556901498
arcD,0.557039298
PA4767,0.557862978
PA1508,0.558055362
PA2452,0.558488848
edd,0.558588644
shaC,0.558814154
PA1284,0.55913293
PA2088,0.559451705
PA2263,0.559770481
PA2484,0.560147126
PA5064,0.560610051
hisC1,0.560726809
PA1465,0.561209599
PA1878,0.561236169
lolB,0.561364361
PA1038,0.561683137
PA3106,0.56204496
PA1797a,0.562320689
PA5218,0.562639464
PA3230,0.562762304
PA1088,0.56295824
serA,0.563213437
trpC,0.563335322
PA4896,0.563421921
PA0311,0.563491126
PA3867,0.563525372
ercS',0.563914568
PA3093,0.56415134
cmrA,0.564233344
PA4476,0.564302006
mepM,0.564453125
PA2631,0.565298557
PA0240,0.566145999
pvcA,0.566303914
PA1559,0.567145359
PA0103,0.56734071
PA4690a,0.567421103
PA5371,0.567662718
PA4334,0.567722243
PA2857,0.56817703
prlC,0.568377431
pilI,0.568502503
PA1215,0.568696207
PA3073,0.569014982
msrA,0.569523784
PA0497,0.570290086
trpD,0.570324147
dctB,0.570608862
flgB,0.57064718
ig_326,0.570774514
PA0588,0.570927638
bfiS,0.571061503
ergA,0.571442088
pscC,0.57201087
PA2293,0.572258143
PA3612,0.572516373
bamB,0.57277414
PA1471,0.573039455
kdsA,0.573113169
PA3359,0.573369565
PA3313,0.573477845
osmE,0.573629201
PA2600,0.573964497
algO,0.574014427
PA0209,0.57492763
phzG2,0.5753905
PA4949,0.575480225
PA1458,0.575528183
PA2655,0.57573979
PA3019,0.575937776
PA2260,0.576003766
odsT,0.576028052
PA3471,0.576061112
fpvG,0.576665604
PA2838,0.576992754
PA4104,0.577303156
PA4313a,0.577621932
gltA,0.577898551
pvdT,0.577940708
ig_108,0.578405189
PA4983,0.579349052
ig_451,0.579426491
PA2120,0.579534587
mexS,0.579585919
trmU,0.58024262
PA2261,0.580304242
cupB3,0.580490915
PA3618,0.580635
PA1575,0.580694391
algZ,0.580809691
PA2341,0.581457459
PA2842,0.581723501
PA0454,0.582084794
fosA,0.58240357
PA1908,0.582452042
caiX,0.58252541
PA1504,0.582826459
PA5469,0.58306782
opdQ,0.583786232
motC,0.583809718
PA4779,0.583978152
ergB,0.584316226
PA4155,0.584598216
exbD1,0.584635002
PA0457,0.584891263
PA3307,0.585128101
PA3324,0.585272553
hxcV,0.585272797
PA2209,0.585591329
PA4788,0.58565433
foxR,0.58577872
purC,0.585829769
cupE3,0.585910105
PA3178,0.586356357
PA3892,0.586547657
PA4897,0.586866433
cdrA,0.587202807
PA3499,0.58740942
cysN,0.587503985
rsmA,0.587787246
PA4430,0.588141536
dctP,0.588325067
PA3925,0.588502703
PA1753,0.588701506
PA5478,0.588706601
exbB2,0.588779088
PA3024,0.588885686
PA2312a,0.589097864
PA3268,0.589753088
purA,0.590219694
PA1526,0.59050509
PA2628,0.59057971
surE,0.59071573
PA1834,0.590921407
siaC,0.59101052
PA1395,0.591251442
PA0338,0.59126081
ssrA,0.591648071
PA4880,0.591665174
csaA,0.591758871
PA4076,0.592182328
PA4080,0.592923175
PA4975,0.593241951
PA5347,0.593558281
pcs,0.593679932
P36,0.593879503
agtB,0.594202899
PA5062,0.594435043
hisP,0.595108696
PA5519,0.596067111
panB,0.596667488
cc4,0.596903271
PA0368,0.597067262
PA5507,0.597386038
faoA,0.597633136
PA3711,0.597763244
PA3079,0.598278986
purD,0.598861171
xcpY,0.599298693
PA2393,0.599936245
PA3412,0.600255021
PA1995,0.600554896
phzG1,0.600573797
PA3596,0.601678749
ambA,0.60202389
flgH,0.602355072
PA0473,0.602486452
fliR,0.602805228
PA1287,0.603050325
PA2097,0.603204884
hxuA,0.603605877
PA0319,0.603682492
PA1462,0.604649573
mreD,0.604782166
PA1309,0.604791802
PA3590,0.605112552
PA4523,0.605494086
PA4384,0.605970529
PA0560,0.606257154
yfiB,0.606311763
PA2548,0.606630539
PA1761,0.606638688
coaE,0.606949315
hslV,0.607360545
oruR,0.607505399
PA2602,0.607783289
PA4606,0.607905642
PA3247,0.608090147
nirM,0.608224418
PA4746.2,0.609180746
PA3053,0.609309424
fruI,0.609341067
PA2607,0.609499522
spuI,0.609818298
PA0227,0.610072491
ubiH,0.61045585
PA2601,0.610670942
PA3514,0.610774625
ampG,0.611598626
nfuA,0.611627805
algG,0.611730953
PA4278,0.611743286
glcB,0.612684695
PA1269,0.613314334
rpmE2,0.61338812
pmtA,0.613506295
nqrD,0.613599182
cupE5,0.613643609
PA1006,0.613699737
PA0358,0.613803254
nppA1,0.613962384
citA,0.614269363
algH,0.614649004
hemF,0.614650897
lyxD,0.614918712
PA3641,0.614929449
PA3421,0.615036232
PA0943,0.615479368
PA5284,0.615556264
PA3958,0.616177032
PA1672,0.616405137
soxR,0.616866425
PA4471,0.616921034
PA3129,0.617106141
PA3451,0.617787695
PA3586,0.6180847
PA2171,0.618206522
ig_228,0.618847768
phzF2,0.619062799
oprL,0.619245428
PA4345,0.619377725
flhB,0.620019127
amgS,0.62031094
PA5467,0.620391443
PA0542,0.620772854
PA4806,0.621518504
PA1830,0.621550869
glnE,0.622250558
PA4900,0.622281572
mexF,0.622735507
dps,0.623122238
PA1981,0.623188406
PA1792,0.623325405
roeA,0.623426173
triC,0.623525661
PA2777,0.623616857
PA1784,0.623641304
PA1879,0.623807707
tlpQ,0.624401642
cupB1,0.625119541
PA3672,0.625333842
PA1023,0.625452899
cysB,0.625590348
PA4163,0.625696743
PA3787,0.62609691
PA2633,0.626358696
PA0891,0.626394645
PA0149,0.626873779
PA3132,0.627283491
PA4103,0.627669748
PA5502,0.627805732
PA3833,0.628114327
hasS,0.628129267
algJ,0.628236472
PA0986,0.628386112
PA1564,0.628727735
PA3566,0.628767646
PA0345,0.629530713
argJ,0.629582404
PA3951,0.629605573
cupE6,0.630219955
PA5298,0.630340872
PA2338,0.630538731
PA2339,0.630857507
PA1167,0.631056849
sdhA,0.631495059
PA2119,0.631813835
PA3572,0.63220145
PA5021,0.632225762
PA3710,0.632427364
pqqE,0.632457281
PA0860,0.632680929
cupE2,0.632770163
xcpS,0.633088938
lldA,0.633407714
PA2583,0.633671999
hxcP,0.633727585
PA2283,0.633831932
PA5155,0.634045266
PA3634,0.634057971
PA0279,0.634109119
antR,0.634261965
gyrB,0.634565246
PA4182,0.634872186
PA0521,0.634963768
rpoS,0.635001594
PA0185,0.63532037
PA3762,0.635861378
fliN,0.635873257
PA2207,0.635957922
PA0184,0.636276697
lhpP,0.636322464
PA5432,0.636779855
PA2164,0.637233025
PA1205,0.637438192
speD,0.637478743
PA3723,0.637870577
lbcA,0.638189353
PA1563,0.63830599
PA1417,0.639039855
ig_155,0.639069058
PA0850,0.639464456
PA3276,0.639526337
fabY,0.639538461
PA0522,0.639832125
queA,0.639875475
PA3466,0.640194795
phzB1,0.64073956
ftsI,0.640958412
lldD,0.640990929
PA5232,0.641156066
PA5029,0.64122529
PA4454,0.641864179
PA3756,0.642759173
PA3564,0.642884395
PA1613,0.642970991
PA0118,0.643289767
PA1678,0.643899982
PA3912,0.643927319
PA3422,0.644021739
PA0356,0.644028997
topA,0.64465714
cobA,0.644792064
PA4153,0.644883647
eat,0.645380435
znuB,0.64615875
hxcT,0.646699733
PA0784,0.647115078
priA,0.647192029
PA2921,0.647425659
PA0151,0.648071406
PA1197,0.648225868
fimW,0.648390182
PA2594,0.648611743
PA4118,0.648988936
PA5400,0.649665285
olsA,0.649984061
PA5094,0.650133537
PA0547,0.650290768
hsbR,0.650453249
PA3580,0.650465432
PA0803,0.650515071
algB,0.650658155
PA1434,0.650896604
PA0983,0.651259165
PA3281,0.651370437
cdsA,0.651575813
PA1748,0.652041206
rhl,0.652173913
PA0695,0.652215493
PA2031,0.652322008
PA4822,0.652804273
copR,0.652983989
PA5515,0.65299579
pauA7,0.65317182
dsbE,0.653310413
PA1597,0.653490596
PA1485,0.653567341
aatJ,0.653809372
PA4717,0.653931332
PA2110,0.654446924
PA5115,0.654509825
PA0043,0.654711942
P5,0.6547657
PA4174,0.655084476
PA4141,0.655093476
PA3303,0.655344203
PA0378,0.655475301
PA4772,0.655555475
PA2785,0.655943725
PA2173a,0.656040803
PA2437,0.656292003
PA1643a,0.656359579
PA4373,0.656600719
cysP,0.656782152
pslI,0.657645556
PA0314,0.657764212
bqsS,0.657828283
PA0739,0.657953459
ig_444,0.65808004
PA4824,0.658145746
PA0939,0.65854444
PA4187,0.659671881
PA3442,0.660816482
PA0258,0.660901229
PA4010,0.660995975
hemH,0.661205958
PA0506,0.661356395
ostA,0.661459994
hisC2,0.661727304
PA2675,0.66177877
PA4637,0.661969429
PA5340,0.662009207
PA3515,0.662724151
pchD,0.663906042
PA4735,0.664033131
PA1363,0.664087392
ladS,0.664220154
PA4286,0.664574116
phzD2,0.664647753
fpvK,0.664796409
PA2115,0.664966529
PA0120,0.665217466
PA2711,0.665394887
nhaB,0.665776421
PA0168,0.665821949
wspC,0.665922856
PA0017,0.666560408
cobH,0.667119565
opr86,0.667256981
PA2314,0.667516736
gcsR,0.6675632
PA4145,0.66768409
PA2712,0.667770311
nirS,0.667835512
PA2603.1,0.668154288
tseF,0.668473063
PA1652,0.668639053
PA2562,0.669029181
PA1406,0.669110615
PA3087,0.669111936
PA2953,0.669549386
PA1791,0.669686769
PA4927,0.669748167
hptC,0.669988141
PA4335,0.670066943
PA4177,0.670704495
PA4423,0.67084121
PA2852.1,0.671342047
PA0029,0.671499428
lldP,0.671660822
PA4097,0.672230595
pfsE,0.672262495
prfA,0.672525472
PA2275,0.673407097
nadC,0.67378863
sagS,0.673892254
PA1204,0.674529806
fpvI,0.674638669
PA4515,0.674884108
nadA,0.675075094
PA4939,0.67528863
PA0832,0.675298462
PA3436,0.67542059
mdlC,0.675486133
nbdA,0.675696299
Pae_L0,0.675724638
PA0793,0.676177536
argB,0.676383116
PA5222,0.676442461
mksF,0.676630435
tonB2,0.676761237
pdtA,0.677222434
hcpB,0.677398789
aroP1,0.677742376
PA2559,0.677774032
PA0063,0.67781468
PA2501,0.67790442
tsaP,0.678197542
accB,0.678606422
azoR2,0.678652708
ppyR,0.678673892
tspR,0.678894928
PA4734,0.679130665
PA0134,0.679161119
sahH,0.67934093
PA0670,0.679499203
PA1935,0.679563041
dnpA,0.67963022
gmd,0.680267772
mexJ,0.680780579
exaB,0.68115901
PA1538,0.681383705
PA1211,0.681542875
opdO,0.681861651
PA2270,0.681899285
PA4455,0.682057453
pauA5,0.68264313
PA0905.3,0.682817979
PA0269,0.682863049
PA2329,0.683136755
dsbB,0.683708508
PA1930,0.683774307
nosR,0.683876812
PA0818,0.684090042
PA2326,0.684093083
PA3041,0.684101251
